,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use
27661,211654,2019,14.1602,2,6,1,4,2,4,1,34.02,2
27662,211655,2019,22.195,1,6,5,1,3,2,1,58.97,1
27663,211656,2019,19.6194,2,7,1,4,2,3,1,56.7,2
27664,211657,2019,17.2989,2,5,1,6,2,4,1,42.64,2
27665,211658,2019,23.9219,2,3,2,6,1,4,1,61.24,2
27666,211659,2019,20.1992,2,4,4,2,1,3,1,51.71,2
27667,211660,2019,22.5762,1,8,1,4,1,4,1,52.16,1
27668,211662,2019,20.1438,2,6,5,7,2,1,1,53.52,2
27669,211663,2019,21.8995,1,8,2,4,2,3,1,53.98,1
27670,211664,2019,28.3516,2,2,4,1,1,3,1,72.58,2
27671,211666,2019,18.8495,2,4,1,6,2,4,1,43.55,2
27672,211667,2019,25.6566,1,5,3,3,2,4,1,69.85,1
27673,211668,2019,21.1446,2,7,4,6,1,4,1,50.8,2
27674,211669,2019,18.2694,1,7,2,7,2,4,1,48.54,1
27675,211671,2019,20.77,1,8,5,7,3,1,1,49.9,1
27676,211674,2019,25.2099,1,4,1,3,1,3,1,62.14,1
27677,211675,2019,16.3008,2,8,2,7,1,4,1,41.73,2
27678,211677,2019,17.9269,2,1,5,6,1,4,1,47.63,2
27679,211678,2019,39.8743,2,7,2,6,1,4,1,74.84,2
27680,211679,2019,25.6914,1,8,4,4,1,1,1,65.77,1
27681,211680,2019,28.8608,2,3,2,1,2,3,1,66.68,2
27682,211681,2019,27.9727,1,5,2,5,2,4,1,68.95,1
27683,211682,2019,22.1315,1,6,5,7,3,3,1,63.96,1
27684,211683,2019,22.8246,2,3,1,7,1,1,1,62.14,2
27685,211684,2019,19.6925,2,8,5,7,1,3,1,48.54,2
27686,211685,2019,21.2617,2,8,1,5,1,3,1,54.43,2
27687,211686,2019,23.9219,1,5,4,6,3,3,1,61.24,1
27688,211689,2019,24.9114,2,6,1,7,3,1,1,70.31,2
27689,211692,2019,24.7484,2,2,1,7,3,3,1,69.85,2
27690,211693,2019,23.3029,2,8,7,6,1,3,1,65.77,2
27691,211694,2019,18.2694,2,1,3,4,1,1,1,48.54,2
27692,211695,2019,18.25,2,4,4,7,2,1,1,46.72,2
27693,211696,2019,28.707,2,4,4,1,1,4,1,70.76,2
27694,211697,2019,16.0714,1,2,6,5,1,1,1,45.36,2
27695,211698,2019,21.598,1,5,3,1,1,1,1,49.9,1
27696,211699,2019,18.8339,2,8,4,2,1,1,1,54.43,2
27697,211701,2019,21.216,2,8,2,6,2,3,1,59.88,2
27698,211702,2019,19.5556,2,8,4,1,2,3,1,44,2
27699,211703,2019,20.7581,2,6,4,6,1,1,1,65.77,2
27700,211705,2019,30.6556,2,8,5,5,2,4,1,83.46,2
27701,211706,2019,18.3213,1,2,3,1,3,3,1,51.71,2
27702,211707,2019,17.8506,1,7,2,4,1,1,1,44,2
27703,211709,2019,17.7731,1,8,4,4,1,3,1,54.43,1
27704,211710,2019,26.1207,2,3,3,1,1,3,1,69.4,2
27705,211711,2019,25.8255,1,8,2,4,1,1,1,70.31,2
27706,211712,2019,24.1071,1,1,3,7,3,1,1,68.04,1
27707,211713,2019,19.4625,2,6,3,6,6,4,1,51.71,2
27708,211714,2019,20.6594,1,6,5,7,3,3,1,54.89,1
27709,211715,2019,23.3242,2,6,1,1,2,1,1,63.5,2
27710,211718,2019,25.8711,1,3,6,7,3,3,1,66.23,1
27711,211719,2019,19.1589,2,3,2,7,7,3,1,52.16,2
27712,211720,2019,19.285,1,1,2,1,2,4,1,54.43,2
27713,211721,2019,18.7813,1,1,4,7,1,3,1,48.08,1
27714,211722,2019,17.1123,1,8,1,2,2,1,1,42.18,2
27715,211723,2019,28.7031,2,8,2,6,2,3,1,73.48,2
27716,211724,2019,27.3176,2,4,2,2,3,3,1,72.58,2
27717,211727,2019,26.0346,2,6,1,6,3,3,1,73.48,2
27718,211728,2019,21.3477,2,1,1,1,2,4,1,52.62,2
27719,211729,2019,27.311,1,1,1,7,3,3,1,51.26,2
27720,211731,2019,19.805,2,3,2,4,1,1,1,52.62,2
27721,211732,2019,22.5375,1,4,4,1,5,3,1,59.88,1
27722,211733,2019,30.1211,2,8,3,1,2,3,1,77.11,1
27723,211734,2019,23.003,1,5,2,1,2,3,1,56.7,1
27724,211735,2019,23.0352,2,6,6,7,4,3,1,58.97,2
27725,211736,2019,20.2216,1,1,1,1,3,3,1,46.72,1
27726,211737,2019,22.2724,1,1,7,1,7,3,1,44.91,1
27727,211738,2019,20.4863,1,1,7,7,2,3,1,54.43,1
27728,211739,2019,18.6593,2,1,4,3,1,1,1,50.8,2
27729,211740,2019,24.1579,2,8,2,5,1,2,1,65.77,2
27730,211743,2019,19.9298,1,1,4,7,3,1,1,56.25,2
27731,211745,2019,25.7157,1,5,5,7,1,4,1,72.58,1
27732,211746,2019,29.893,2,8,2,2,3,3,1,84.37,2
27733,211747,2019,18.8339,1,3,2,4,2,1,1,54.43,1
27734,211749,2019,24.1071,1,8,1,5,2,3,1,68.04,1
27735,211750,2019,21.8525,1,1,1,7,2,1,1,58.06,1
27736,211751,2019,22.6021,1,2,1,4,1,1,1,65.32,1
27737,211752,2019,24.9114,1,6,3,3,1,1,1,70.31,2
27738,211753,2019,21.51,2,6,1,6,2,3,1,57.15,2
27739,211754,2019,19.633,1,5,5,7,2,3,1,45.36,1
27740,211756,2019,24.8448,2,1,5,5,4,3,1,61.24,2
27741,211757,2019,27.3176,1,5,7,7,1,1,1,72.58,1
27742,211758,2019,20.375,1,7,4,7,3,1,1,52.16,1
27743,211759,2019,26.5164,2,8,4,7,2,1,1,74.84,2
27744,211760,2019,15.2671,2,4,2,4,2,4,1,43.09,2
27745,211763,2019,22.1484,1,4,2,2,2,1,1,56.7,2
27746,211765,2019,21.1611,2,4,1,2,2,1,1,52.16,1
27747,211766,2019,18.6055,1,6,3,2,3,1,1,47.63,1
27748,211767,2019,25.4603,1,2,2,3,1,1,1,76.2,2
27749,211768,2019,21.6713,1,6,2,2,1,1,1,64.86,1
27750,211769,2019,17.4279,1,8,3,5,2,1,1,52.16,2
27751,211771,2019,19.7033,2,2,4,6,2,1,1,58.97,2
27752,211772,2019,22.494,1,1,1,7,2,2,1,61.24,2
27753,211775,2019,27.8294,1,4,4,4,2,1,1,73.94,2
27754,211780,2019,32.9619,2,2,5,5,2,1,1,95.26,2
27755,211781,2019,20.375,1,4,3,5,2,1,1,52.16,1
27756,211782,2019,19.8438,1,2,6,1,2,3,1,50.8,2
27757,211783,2019,21.3407,1,4,3,7,1,1,1,56.7,2
27758,211784,2019,20.3169,2,7,1,4,1,3,1,53.98,2
27759,211786,2019,22.195,1,5,2,6,1,1,1,58.97,2
27760,211795,2019,27.2344,2,1,1,7,1,2,1,67.13,2
27761,211796,2019,21.793,2,2,1,7,1,2,1,55.79,2
27762,211797,2019,21.6602,1,1,1,7,1,3,1,58.97,1
27763,211798,2019,20.8264,2,1,3,2,1,2,1,56.7,1
27764,211799,2019,19.4464,2,8,1,6,1,2,1,46.72,2
27765,211800,2019,25.5237,1,2,1,3,7,2,1,58.97,1
27766,211801,2019,16.9297,1,8,3,1,2,2,1,41.73,1
27767,211802,2019,20.7197,1,8,1,4,2,2,1,59.88,2
27768,211803,2019,22.4683,1,3,5,1,4,3,1,53.98,1
27769,211804,2019,21.3407,2,1,1,2,1,4,1,56.7,2
27770,211806,2019,20.796,2,1,5,7,2,2,1,51.26,1
27771,211807,2019,26.0044,1,8,3,1,2,2,1,58.51,1
27772,211810,2019,18.3287,2,2,4,7,2,4,1,49.9,2
27773,211811,2019,25.7731,1,1,5,4,3,4,1,78.93,1
27774,211812,2019,26.3251,2,1,1,2,7,3,1,71.67,2
27775,211813,2019,32.2041,2,1,3,4,1,2,1,79.38,2
27776,211814,2019,46.9531,1,1,6,1,2,2,1,120.2,2
27777,211815,2019,18.8495,2,1,4,7,3,4,1,43.55,1
27778,211816,2019,31.0078,2,5,5,1,1,2,1,79.38,2
27779,211817,2019,19.8252,1,1,1,7,3,1,1,47.63,1
27780,211818,2019,21.1903,1,4,2,6,2,1,1,61.24,2
27781,211821,2019,19.4922,2,8,2,2,1,1,1,49.9,2
27782,211822,2019,22.1484,1,6,3,1,1,4,1,56.7,1
27783,211823,2019,33.769,1,2,1,1,1,2,1,78.02,1
27784,211824,2019,23.6584,2,3,5,6,2,3,1,64.41,2
27785,211826,2019,20.9982,2,1,1,1,1,3,1,55.79,2
27786,211827,2019,21.598,2,1,1,1,3,2,1,49.9,1
27787,211829,2019,20.375,2,2,1,1,2,2,1,52.16,1
27788,211830,2019,26.9551,2,6,5,4,6,2,1,90.27,2
27789,211831,2019,21.0093,2,2,5,1,3,2,1,48.54,2
27790,211832,2019,26.2111,2,5,1,6,1,4,1,75.75,2
27791,211835,2019,24.4296,1,6,2,4,1,1,1,68.95,2
27792,211836,2019,22.847,2,1,1,7,2,1,1,54.89,2
27793,211837,2019,21.1903,2,3,5,5,3,1,1,61.24,2
27794,211838,2019,27.1094,1,5,1,7,2,2,1,69.4,1
27795,211840,2019,16.3218,2,2,4,3,2,2,1,47.17,2
27796,211841,2019,22.195,2,6,2,3,1,2,1,58.97,2
27797,211842,2019,37.7257,1,6,7,4,2,1,1,92.99,2
27798,211843,2019,22.3476,2,4,2,1,2,1,1,74.84,2
27799,211844,2019,24.7544,2,3,6,7,3,1,1,65.77,1
27800,211845,2019,29.2344,1,8,3,2,2,2,1,74.84,1
27801,211846,2019,17.68,2,6,7,1,1,1,1,49.9,1
27802,211849,2019,23.5547,2,8,2,1,1,4,1,58.06,2
27803,211853,2019,21.1611,1,4,2,5,2,1,1,52.16,2
27804,211854,2019,22.082,2,2,1,7,4,3,1,54.43,2
27805,211855,2019,22.195,1,6,2,5,2,1,1,58.97,1
27806,211856,2019,31.391,2,2,1,6,1,1,1,90.72,2
27807,211857,2019,18.5016,2,4,7,7,7,2,1,44.45,1
27808,211858,2019,21.3407,1,2,1,1,2,4,1,56.7,2
27809,211861,2019,39.3743,1,1,6,1,3,2,1,111.13,2
27810,211862,2019,24.8448,2,1,1,1,2,4,1,61.24,2
27811,211863,2019,18.6593,1,6,4,5,1,1,1,50.8,2
27812,211864,2019,18.8031,1,3,3,4,1,1,1,53.07,2
27813,211865,2019,30.3117,2,6,1,7,2,4,1,90.72,2
27814,211866,2019,20.4863,2,8,3,3,1,1,1,54.43,2
27815,211867,2019,18.9511,1,1,7,7,1,1,1,42.64,1
27816,211868,2019,21.1611,2,8,2,3,2,1,1,52.16,2
27817,211869,2019,16.5607,2,8,1,4,1,1,1,44,2
27818,211872,2019,18.5849,1,5,4,2,2,1,1,45.81,2
27819,211873,2019,20.9982,2,8,3,3,1,1,1,55.79,2
27820,211874,2019,24.4531,1,1,5,5,4,4,1,62.6,1
27821,211875,2019,23.003,1,3,2,7,4,1,1,56.7,1
27822,211876,2019,22.082,1,4,1,5,2,1,1,54.43,1
27823,211877,2019,24.1071,1,8,3,7,1,1,1,68.04,1
27824,211878,2019,22.4986,1,8,2,4,2,1,1,63.5,2
27825,211879,2019,18.8803,2,2,4,3,2,4,1,45.36,2
27826,211880,2019,18.25,1,7,7,1,1,2,1,46.72,1
27827,211881,2019,31.1007,2,6,5,7,1,4,1,76.66,2
27828,211882,2019,26.5781,1,5,1,6,1,1,1,68.04,2
27829,211884,2019,31.8945,1,8,1,7,1,1,1,81.65,2
27830,211885,2019,21.793,1,2,4,2,1,2,1,55.79,2
27831,211887,2019,21.5234,2,6,7,7,2,2,1,51.71,1
27832,211888,2019,23.4131,1,7,1,5,2,2,1,56.25,1
27833,211890,2019,17.5378,2,1,2,2,1,1,1,39.46,2
27834,211891,2019,27.1613,2,1,2,2,1,1,1,76.66,2
27835,211892,2019,26.5228,2,2,5,7,2,1,1,79.38,2
27836,211893,2019,18.3287,1,4,1,5,1,1,1,49.9,2
27837,211894,2019,18.7716,2,2,2,1,2,1,1,46.27,2
27838,211895,2019,20.8288,2,5,2,5,1,1,1,55.34,2
27839,211896,2019,28.5078,1,6,7,6,2,3,1,68.49,2
27840,211898,2019,16.481,1,4,1,6,3,4,1,47.63,1
27841,211899,2019,25.7701,1,4,3,3,1,1,1,81.65,2
27842,211900,2019,23.003,1,1,6,1,5,1,1,56.7,1
27843,211901,2019,22.5039,1,1,1,7,2,1,1,57.61,1
27844,211902,2019,20.4048,2,6,4,1,1,1,1,58.97,2
27845,211904,2019,21.6602,1,8,1,1,2,1,1,58.97,2
27846,211905,2019,16.832,1,3,3,7,2,1,1,43.09,1
27847,211906,2019,15.1559,2,2,2,5,2,1,1,45.36,2
27848,211907,2019,21.793,1,5,2,7,1,1,1,55.79,2
27849,211908,2019,20.77,1,1,3,6,2,4,1,49.9,1
27850,211909,2019,25.7157,2,6,1,4,2,1,1,72.58,2
27851,211911,2019,23.9,2,8,7,3,3,4,1,63.5,2
27852,211912,2019,18.8339,1,8,4,7,2,1,1,54.43,1
27853,211913,2019,19.6074,1,6,4,7,1,2,1,55.34,1
27854,211914,2019,25.614,1,1,2,4,1,4,1,76.66,2
27855,211916,2019,23.1434,1,1,2,2,2,2,1,65.32,2
27856,211917,2019,19.4922,2,1,1,7,4,2,1,49.9,1
27857,211918,2019,21.0093,1,5,3,7,1,1,1,48.54,2
27858,211919,2019,29.8769,2,3,4,7,1,1,1,79.38,2
27859,211922,2019,21.6602,2,7,1,5,1,1,1,58.97,2
27860,211923,2019,23.4923,2,5,2,3,1,1,1,70.31,1
27861,211924,2019,17.0725,1,1,2,7,3,1,1,45.36,2
27862,211925,2019,19.8465,2,6,3,4,1,1,1,60.78,2
27863,211926,2019,21.8995,2,4,2,7,2,1,1,53.98,2
27864,211928,2019,28.707,1,8,2,7,2,1,1,70.76,2
27865,211929,2019,21.6172,2,8,5,2,2,3,1,55.34,2
27866,211930,2019,24.2507,2,2,1,7,2,1,1,72.58,2
27867,211931,2019,21.7356,2,6,1,1,2,1,1,74.39,2
27868,211932,2019,22.9936,2,8,2,1,1,3,1,62.6,2
27869,211934,2019,23.0352,2,5,1,3,1,2,1,58.97,2
27870,211935,2019,28.8228,2,3,2,1,3,2,1,78.47,2
27871,211936,2019,29.9908,1,5,3,3,3,1,1,81.65,1
27872,211937,2019,20.8264,2,6,4,6,1,1,1,56.7,2
27873,211938,2019,24.2507,2,8,4,3,1,1,1,72.58,1
27874,211939,2019,23.7867,1,3,1,1,2,2,1,53.52,1
27875,211940,2019,24.7544,2,8,1,7,2,3,1,65.77,2
27876,211941,2019,27.3242,2,3,1,1,1,3,1,74.39,2
27877,211943,2019,22.7578,1,3,1,1,2,1,1,65.77,1
27878,211944,2019,23.9,1,2,6,4,3,2,1,63.5,1
27879,211945,2019,21.9727,2,3,2,4,7,1,1,56.25,2
27880,211948,2019,23.0352,2,3,2,4,3,1,1,58.97,1
27881,211950,2019,20.4863,2,4,1,3,1,1,1,54.43,2
27882,211951,2019,22.494,2,8,2,7,1,1,1,61.24,2
27883,211953,2019,16.2309,2,8,5,2,2,4,1,45.81,2
27884,211954,2019,32.9619,2,2,5,5,3,1,1,95.26,2
27885,211955,2019,20.4048,1,7,1,4,2,1,1,58.97,1
27886,211956,2019,22.7578,1,8,4,4,7,1,1,65.77,2
27887,211960,2019,21.2617,1,8,5,4,2,1,1,54.43,2
27888,211962,2019,25.5237,1,8,3,1,2,3,1,58.97,2
27889,211963,2019,22.1484,1,6,1,1,7,1,1,56.7,2
27890,211964,2019,19.9343,2,3,2,4,1,1,1,57.61,2
27891,211965,2019,17.6083,1,1,1,4,5,1,1,55.79,1
27892,211966,2019,24.8448,2,3,5,6,7,3,1,61.24,2
27893,211967,2019,21.3407,2,6,3,5,1,1,1,56.7,2
27894,211968,2019,23.5587,2,3,4,2,1,3,1,54.43,2
27895,211970,2019,18.8339,1,8,3,3,1,4,1,54.43,2
27896,211972,2019,27.3176,1,3,5,7,4,1,1,72.58,2
27897,211973,2019,21.053,1,2,4,5,2,1,1,59.42,2
27898,211974,2019,19.7556,2,4,1,4,2,4,1,44.45,1
27899,211976,2019,24.7544,2,6,2,3,1,1,1,65.77,2
27900,211977,2019,17.8823,1,8,3,5,1,1,1,53.52,2
27901,211978,2019,21.6602,2,8,1,4,1,1,1,58.97,2
27902,211979,2019,29.7656,2,4,5,6,3,3,1,76.2,2
27903,211981,2019,24.4376,1,7,4,5,2,1,1,74.84,2
27904,211984,2019,19.3284,2,8,3,5,1,1,1,61.24,2
27905,211985,2019,20.4863,2,8,2,2,1,1,1,54.43,2
27906,211986,2019,19.9744,2,6,1,4,1,1,1,53.07,2
27907,211987,2019,21.4759,1,1,1,3,1,1,1,65.77,2
27908,211989,2019,21.6978,1,5,3,7,4,2,1,61.24,1
27909,211992,2019,20.77,2,6,3,3,2,4,1,49.9,2
27910,211993,2019,25.7617,1,4,1,3,1,4,1,63.5,1
27911,211994,2019,22.6556,1,1,1,7,4,3,1,54.43,1
27912,211995,2019,20.7581,2,6,2,3,1,1,1,65.77,2
27913,211998,2019,40.9726,1,3,1,2,4,1,1,108.86,1
27914,212000,2019,19.5059,2,6,3,1,1,4,1,48.08,2
27915,212001,2019,21.3477,1,3,7,7,2,1,1,52.62,2
27916,212002,2019,23.4923,2,5,4,2,1,1,1,70.31,2
27917,212004,2019,20.2442,2,6,3,1,1,1,1,49.9,2
27918,212006,2019,15.3806,2,3,3,5,1,1,1,44.45,2
27919,212007,2019,23.8581,1,1,7,7,1,2,1,68.95,2
27920,212008,2019,17.4949,2,3,2,3,7,2,1,47.63,2
27921,212010,2019,31.2832,1,1,1,1,1,3,1,77.11,2
27922,212012,2019,24.1381,1,4,4,7,2,4,1,52.16,1
27923,212013,2019,26.6593,1,4,3,3,2,1,1,72.58,2
27924,212014,2019,16.1289,2,8,7,7,1,1,1,36.29,2
27925,212016,2019,34.2711,1,2,2,2,2,3,1,77.11,1
27926,212018,2019,27.6584,2,3,2,4,3,2,1,75.3,2
27927,212019,2019,16.5333,1,1,2,7,1,3,1,37.2,1
27928,212020,2019,17.4732,2,5,5,3,3,2,1,40.37,2
27929,212021,2019,27.9961,1,4,5,3,3,2,1,71.67,2
27930,212022,2019,18.3287,2,5,4,1,1,1,1,49.9,2
27931,212023,2019,15.6712,2,6,5,1,1,2,1,37.65,2
27932,212024,2019,16.0714,2,4,6,3,2,3,1,45.36,1
27933,212025,2019,34.5294,2,7,3,6,1,1,1,99.79,2
27934,212026,2019,21.3407,2,6,3,5,1,1,1,56.7,2
27935,212027,2019,20.2487,1,8,1,6,1,1,1,57.15,2
27936,212028,2019,24.585,2,5,5,1,1,1,1,65.32,2
27937,212029,2019,20.8936,2,8,3,4,2,4,1,58.97,2
27938,212030,2019,23.9219,1,4,1,1,2,3,1,61.24,2
27939,212031,2019,23.003,2,4,2,3,2,1,1,56.7,2
27940,212032,2019,21.1446,1,6,1,7,1,1,1,50.8,2
27941,212033,2019,24.7544,1,3,4,5,2,1,1,65.77,1
27942,212034,2019,21.5303,1,4,4,4,2,4,1,53.07,2
27943,212036,2019,23.9239,2,4,4,1,2,4,1,58.97,2
27944,212037,2019,22.1484,2,6,1,4,1,4,1,56.7,2
27945,212038,2019,23.5587,2,2,1,7,2,4,1,54.43,2
27946,212039,2019,16.73,2,8,2,4,2,4,1,44.45,2
27947,212040,2019,19.9744,2,1,7,1,3,2,1,53.07,2
27948,212042,2019,19.2591,2,6,6,6,2,1,1,46.27,2
27949,212043,2019,16.9333,2,6,5,2,1,1,1,38.1,2
27950,212044,2019,20.4048,1,4,1,6,2,1,1,58.97,1
27951,212045,2019,22.8555,1,5,1,3,3,1,1,58.51,2
27952,212047,2019,18.4807,1,2,1,1,2,2,1,52.16,2
27953,212048,2019,28.8608,1,6,3,3,2,1,1,66.68,2
27954,212051,2019,29.9908,2,1,7,7,1,2,1,81.65,2
27955,212052,2019,26.511,2,7,1,3,1,4,1,81.19,2
27956,212054,2019,18.9541,1,2,2,7,1,3,1,46.72,2
27957,212056,2019,29.2311,1,6,4,1,2,2,1,65.77,1
27958,212060,2019,24.1911,2,8,7,1,4,2,1,54.43,1
27959,212062,2019,23.5664,1,8,5,5,3,1,1,60.33,1
27960,212063,2019,23.9219,1,2,5,4,3,1,1,61.24,1
27961,212065,2019,23.0352,1,3,1,1,2,2,1,58.97,1
27962,212066,2019,16.1616,1,1,1,1,1,1,1,44,2
27963,212082,2019,19.6319,1,8,2,3,1,4,1,52.16,1
27964,212084,2019,20.8936,1,4,7,5,7,2,1,58.97,2
27965,212085,2019,23.0727,1,3,1,1,4,1,1,66.68,1
27966,212088,2019,22.7338,2,4,1,1,2,1,1,68.04,2
27967,212093,2019,25.6914,2,7,3,6,2,1,1,65.77,2
27968,212098,2019,19.6925,1,1,1,7,1,4,1,48.54,1
27969,212100,2019,22.7822,1,7,5,7,2,3,1,51.26,1
27970,212102,2019,19.1367,1,8,4,4,1,3,1,48.99,2
27971,212103,2019,25.92,2,4,5,7,1,1,1,79.38,2
27972,212104,2019,21.6978,2,8,1,1,1,3,1,61.24,2
27973,212105,2019,23.3242,1,4,2,4,1,3,1,63.5,2
27974,212107,2019,27.1883,2,8,5,1,2,3,1,65.32,2
27975,212109,2019,19.4931,1,4,2,1,2,1,1,53.07,2
27976,212110,2019,27.1275,2,1,4,6,1,4,1,81.19,2
27977,212112,2019,23.0352,1,4,4,4,3,3,1,58.97,1
27978,212114,2019,20.4618,1,4,1,7,1,1,1,61.24,2
27979,212115,2019,23.3242,2,8,1,4,2,3,1,63.5,2
27980,212117,2019,20.77,2,8,2,3,2,1,1,49.9,2
27981,212118,2019,22.4512,2,7,4,5,1,1,1,55.34,2
27982,212119,2019,35.9948,2,4,7,7,2,1,1,72.58,1
27983,212120,2019,18.2866,2,8,3,1,3,1,1,61.24,2
27984,212121,2019,22.082,1,8,4,7,2,3,1,54.43,2
27985,212122,2019,18.9626,2,3,1,6,3,1,1,53.52,2
27986,212123,2019,21.2617,2,4,2,5,2,3,1,54.43,2
27987,212124,2019,22.129,2,8,3,2,2,1,1,66.23,2
27988,212125,2019,27.6431,1,2,5,6,2,3,1,78.02,1
27989,212126,2019,17.2419,2,8,4,5,1,3,1,45.81,2
27990,212127,2019,19.1367,1,5,3,3,2,3,1,48.99,2
27991,212128,2019,19.6337,2,6,1,1,1,3,1,47.17,2
27992,212129,2019,18.7467,2,1,1,7,1,4,1,42.18,2
27993,212130,2019,24.5412,1,4,5,5,2,1,1,56.7,2
27994,212131,2019,24.5412,1,4,6,5,2,3,1,56.7,2
27995,212132,2019,24.6524,2,4,2,5,3,1,1,46.27,2
27996,212133,2019,18.6593,2,8,1,1,2,1,1,50.8,2
27997,212137,2019,23.4131,2,6,4,6,1,1,1,56.25,2
27998,212140,2019,19.7033,2,2,1,5,1,4,1,58.97,2
27999,212141,2019,24.6582,1,3,5,2,1,4,1,60.78,1
28000,212142,2019,21.9727,1,7,2,7,3,4,1,56.25,2
28001,212143,2019,25.7338,2,5,2,5,2,1,1,86.18,2
28002,212144,2019,21.1607,1,1,7,7,2,3,1,57.61,1
28003,212145,2019,19.6074,2,6,2,4,2,1,1,55.34,2
28004,212146,2019,21.1446,2,5,5,1,3,3,1,50.8,1
28005,212147,2019,21.4746,2,2,1,5,1,1,1,68.04,2
28006,212148,2019,28.3516,1,1,4,7,1,1,1,72.58,1
28007,212149,2019,29.7076,2,6,3,1,1,1,1,78.93,2
28008,212150,2019,21.9945,2,8,3,3,1,1,1,59.88,2
28009,212152,2019,17.415,2,6,2,1,1,1,1,46.27,2
28010,212153,2019,20.9917,2,1,3,1,1,1,1,57.15,2
28011,212155,2019,18.6505,1,3,1,7,4,1,1,43.09,1
28012,212156,2019,21.598,1,2,2,2,2,1,1,49.9,1
28013,212157,2019,16.9906,2,8,1,2,1,1,1,40.82,2
28014,212162,2019,17.4279,1,7,2,6,1,1,1,52.16,1
28015,212164,2019,39.5156,2,4,5,7,3,3,1,88.91,1
28016,212166,2019,21.326,1,2,2,1,3,1,1,58.06,2
28017,212168,2019,19.3278,1,3,3,2,2,1,1,52.62,2
28018,212169,2019,29.2517,2,1,5,6,2,3,1,82.56,2
28019,212171,2019,18.5016,1,8,5,1,3,3,1,44.45,1
28020,212172,2019,28.9917,2,6,5,1,1,2,1,78.93,2
28021,212173,2019,19.9343,2,1,7,2,1,2,1,57.61,2
28022,212174,2019,22.195,2,4,5,5,1,3,1,58.97,2
28023,212176,2019,20.7581,1,8,3,2,1,1,1,65.77,2
28024,212179,2019,17.2664,2,5,3,4,1,1,1,49.9,2
28025,212181,2019,22.082,1,3,1,6,3,3,1,54.43,1
28026,212182,2019,26.4023,1,5,2,1,4,2,1,67.59,2
28027,212183,2019,34.2286,2,5,7,7,3,3,1,84.37,1
28028,212184,2019,23.5547,2,8,6,7,2,3,1,58.06,1
28029,212186,2019,23.7877,1,6,1,7,5,1,1,57.15,1
28030,212187,2019,39.2676,1,7,1,1,7,3,1,104.33,2
28031,212189,2019,19.285,1,8,2,3,2,1,1,54.43,1
28032,212190,2019,21.1713,2,3,1,5,2,1,1,56.25,2
28033,212191,2019,25.2099,2,6,4,3,1,1,1,62.14,2
28034,212193,2019,20.0268,1,6,3,7,1,1,1,46.27,2
28035,212194,2019,25.6774,1,2,1,1,4,3,1,61.69,1
28036,212195,2019,21.3477,1,5,6,5,2,3,1,52.62,1
28037,212196,2019,24.7347,1,2,1,4,1,1,1,75.75,2
28038,212197,2019,17.8394,1,1,3,5,1,1,1,50.35,2
28039,212198,2019,20.4164,1,2,3,1,7,3,1,47.17,2
28040,212199,2019,18.6593,2,6,5,7,2,1,1,50.8,2
28041,212200,2019,24.5412,2,1,4,4,2,3,1,56.7,2
28042,212201,2019,19.4922,1,5,2,5,1,1,1,49.9,2
28043,212202,2019,37.9013,2,6,4,1,1,1,1,100.7,1
28044,212203,2019,33.2907,1,6,1,7,1,3,1,88.45,1
28045,212204,2019,46.6057,1,8,1,1,2,3,1,131.54,2
28046,212209,2019,17.8955,2,3,2,3,1,1,1,56.7,2
28047,212211,2019,45.5391,1,8,2,7,5,3,1,116.58,1
28048,212215,2019,19.6319,1,8,5,3,2,1,1,52.16,2
28049,212216,2019,20.7625,1,6,4,3,1,4,1,62.14,1
28050,212219,2019,19.1589,2,8,2,3,1,1,1,52.16,2
28051,212220,2019,23.5547,2,1,1,7,3,2,1,58.06,1
28052,212223,2019,22.195,1,7,2,4,1,1,1,58.97,2
28053,212225,2019,29.8769,2,4,4,3,1,3,1,79.38,2
28054,212226,2019,19.12,2,1,1,6,3,2,1,50.8,2
28055,212227,2019,25.4901,1,3,3,2,2,1,1,61.24,2
28056,212228,2019,20.0074,1,8,4,6,2,1,1,59.88,1
28057,212229,2019,21.825,2,8,4,1,2,4,1,65.32,2
28058,212230,2019,23.003,2,1,4,5,2,1,1,56.7,2
28059,212231,2019,25.7405,2,7,4,4,1,1,1,74.39,2
28060,212232,2019,22.5375,2,4,7,5,1,2,1,59.88,2
28061,212233,2019,20.0893,1,8,3,1,2,1,1,56.7,2
28062,212234,2019,18.4388,2,6,1,6,1,1,1,48.99,2
28063,212236,2019,18.6055,2,8,3,4,1,1,1,47.63,2
28064,212237,2019,20.4863,1,1,6,7,4,3,1,54.43,1
28065,212238,2019,20.4048,2,8,1,7,2,1,1,58.97,2
28066,212239,2019,19.9927,2,4,3,2,1,1,1,54.43,2
28067,212241,2019,23.003,2,3,5,6,1,1,1,56.7,2
28068,212242,2019,44.9844,1,1,2,2,2,2,1,122.47,1
28069,212243,2019,18.682,2,4,7,7,2,2,1,40.37,2
28070,212244,2019,21.793,1,3,4,4,2,1,1,55.79,1
28071,212245,2019,26.5781,2,6,2,4,1,1,1,68.04,2
28072,212247,2019,17.7538,1,6,2,4,1,1,1,47.17,1
