,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight
10603,186266,2015,21.2169,2,1,4,2,1,4,1,63.5
10604,186267,2015,19.4922,2,3,4,4,2,4,1,49.9
10605,186269,2015,17.5779,1,5,7,7,1,3,1,50.8
10606,186270,2015,28.1682,2,6,5,3,2,3,1,74.84
10607,186271,2015,30.5582,1,1,3,2,1,1,1,81.19
10608,186272,2015,23.9,1,7,2,7,1,1,1,63.5
10609,186273,2015,17.6681,2,1,4,3,1,4,1,43.55
10610,186274,2015,23.3029,2,8,3,5,1,1,1,65.77
10611,186275,2015,21.2617,1,1,5,1,2,1,1,54.43
10612,186276,2015,16.4766,2,8,4,1,2,3,1,42.18
10613,186277,2015,24.5453,1,8,7,1,2,3,1,58.97
10614,186278,2015,26.6133,1,6,1,7,2,3,1,59.88
10615,186279,2015,16.5605,2,1,4,2,2,4,1,40.82
10616,186280,2015,19.633,2,8,3,3,1,1,1,45.36
10617,186281,2015,17.4814,2,1,2,1,1,4,1,43.09
10618,186283,2015,23.9927,1,6,2,7,3,1,1,65.32
10619,186284,2015,24.1437,1,1,3,3,2,1,1,73.94
10620,186286,2015,21.3407,2,6,2,5,2,1,1,56.7
10621,186287,2015,18.1618,2,4,4,7,3,1,1,51.26
10622,186288,2015,23.3875,1,3,2,4,2,4,1,67.59
10623,186289,2015,32.4363,2,7,4,6,1,3,1,86.18
10624,186291,2015,19.6319,1,6,1,3,2,2,1,52.16
10625,186292,2015,22.195,2,1,4,6,2,3,1,58.97
10626,186295,2015,23.1822,2,3,2,5,3,1,1,52.16
10627,186296,2015,21.2169,1,8,5,4,2,1,1,63.5
10628,186297,2015,21.1689,2,3,4,1,2,3,1,47.63
10629,186299,2015,21.3361,1,8,2,1,2,1,1,51.26
10630,186300,2015,29.9972,1,4,4,7,7,3,1,73.94
10631,186301,2015,21.8255,2,6,1,7,1,4,1,59.42
10632,186302,2015,19.3233,2,3,4,3,1,1,1,47.63
10633,186304,2015,17.7188,1,3,5,6,1,1,1,45.36
10634,186305,2015,25.8179,1,8,4,3,4,3,1,55.79
10635,186306,2015,22.2794,2,6,6,7,1,4,1,66.68
10636,186308,2015,26.5001,1,6,5,7,1,3,1,65.32
10637,186309,2015,39.5635,2,4,4,7,3,3,1,97.52
10638,186310,2015,30.1211,2,6,5,2,2,3,1,77.11
10639,186311,2015,37.918,1,6,7,7,2,3,1,97.07
10640,186313,2015,18.6082,2,6,5,7,1,1,1,49.44
10641,186314,2015,22.082,2,3,7,4,4,3,1,54.43
10642,186316,2015,28.2347,1,7,7,7,3,3,1,55.34
10643,186317,2015,21.346,1,1,3,7,7,3,1,61.69
10644,186318,2015,30.3623,1,6,2,1,2,3,1,74.84
10645,186319,2015,21.3407,1,5,6,1,7,3,1,56.7
10646,186320,2015,30.1211,2,6,2,1,3,3,1,77.11
10647,186321,2015,20.6094,1,2,6,7,2,3,1,50.8
10648,186322,2015,19.4922,1,4,4,7,2,2,1,49.9
10649,186323,2015,16.8033,2,2,2,7,2,3,1,40.37
10650,186324,2015,28.9293,1,8,2,7,3,1,1,81.65
10651,186325,2015,23.9239,2,1,2,5,1,2,1,58.97
10652,186326,2015,18.1864,2,5,2,4,1,1,1,54.43
10653,186327,2015,21.9753,2,6,5,1,2,1,1,65.77
10654,186328,2015,22.1598,1,8,1,1,1,3,1,60.33
10655,186329,2015,20.6155,2,2,1,7,3,1,1,47.63
10656,186330,2015,22.4986,2,1,5,6,1,3,1,63.5
10657,186331,2015,30.2154,2,1,3,6,3,3,1,85.28
10658,186332,2015,27.2178,1,1,3,7,3,3,1,61.24
10659,186333,2015,22.195,2,6,1,1,2,1,1,58.97
10660,186334,2015,25.1142,1,4,5,1,1,1,1,72.58
10661,186335,2015,30.832,2,1,1,1,2,1,1,78.93
10662,186337,2015,23.9239,1,1,3,5,1,1,1,58.97
10663,186338,2015,20.8936,1,4,5,1,1,1,1,58.97
10664,186339,2015,24.1071,1,3,2,1,1,1,1,68.04
10665,186340,2015,41.1094,2,5,4,7,2,2,1,105.24
10666,186341,2015,23.3906,1,7,5,5,1,1,1,59.88
10667,186342,2015,18.8339,2,4,5,4,3,3,1,54.43
10668,186343,2015,29.9453,2,1,7,7,3,2,1,76.66
10669,186344,2015,19.2555,1,8,2,2,2,1,1,58.97
10670,186347,2015,18.3143,1,3,4,5,3,3,1,44
10671,186348,2015,22.7578,2,6,4,7,1,4,1,65.77
10672,186349,2015,23.8237,1,2,4,4,2,1,1,64.86
10673,186351,2015,18.6055,2,1,1,1,1,4,1,47.63
10674,186352,2015,19.7669,1,2,2,2,2,1,1,55.79
10675,186356,2015,23.0352,1,3,5,1,1,2,1,58.97
10676,186357,2015,19.9744,1,4,4,3,2,1,1,53.07
10677,186358,2015,25.0058,1,8,1,1,1,4,1,74.84
10678,186359,2015,27.3176,1,4,3,1,7,2,1,72.58
10679,186360,2015,19.8438,2,8,1,6,1,1,1,50.8
10680,186361,2015,18.9541,2,1,6,6,3,4,1,46.72
10681,186362,2015,20.7347,2,8,1,3,1,1,1,63.5
10682,186363,2015,19.2555,2,1,2,1,1,4,1,58.97
10683,186364,2015,18.7813,1,6,4,2,2,3,1,49.9
10684,186365,2015,23.0352,2,4,2,6,2,4,1,58.97
10685,186366,2015,18.8803,2,8,2,3,1,1,1,45.36
10686,186367,2015,20.1438,2,2,1,3,2,4,1,53.52
10687,186368,2015,21.7731,2,8,4,5,2,1,1,66.68
10688,186369,2015,18.4904,2,7,3,3,1,1,1,55.34
10689,186370,2015,25.1142,2,4,1,7,1,1,1,72.58
10690,186372,2015,23.6004,2,6,2,7,2,3,1,56.7
10691,186373,2015,26.0346,1,7,1,6,3,3,1,73.48
10692,186374,2015,23.0494,1,7,1,5,7,3,1,61.24
10693,186375,2015,19.6319,2,5,1,1,1,1,1,52.16
10694,186376,2015,23.0494,1,5,3,2,1,1,1,61.24
10695,186377,2015,17.9945,2,7,1,1,1,1,1,48.99
10696,186378,2015,23.003,1,6,1,4,1,1,1,56.7
10697,186379,2015,19.6319,2,6,4,3,1,1,1,52.16
10698,186380,2015,18.9448,1,8,1,5,2,1,1,56.7
10699,186383,2015,24.7484,2,5,3,1,2,4,1,69.85
10700,186385,2015,25.2663,1,5,1,1,1,1,1,67.13
10701,186386,2015,26.9336,1,1,4,1,1,2,1,68.95
10702,186387,2015,21.7107,2,3,2,4,1,1,1,52.16
10703,186388,2015,19.3992,2,1,6,6,2,2,1,58.06
10704,186389,2015,18.0332,2,2,2,7,2,4,1,44.45
10705,186390,2015,19.4922,1,4,4,6,2,1,1,49.9
10706,186391,2015,23.3875,1,7,2,3,1,1,1,67.59
10707,186393,2015,33.1251,2,8,4,3,1,1,1,81.65
10708,186394,2015,21.4746,1,5,4,2,1,1,1,68.04
10709,186395,2015,20.4117,1,7,4,6,2,1,1,57.61
10710,186397,2015,28.7948,1,4,4,1,1,1,1,86.18
10711,186398,2015,23.9,2,3,1,7,1,1,1,63.5
10712,186401,2015,20.1992,1,4,3,1,2,1,1,51.71
10713,186403,2015,20.6094,1,8,3,1,1,1,1,50.8
10714,186404,2015,24.5412,1,1,2,7,2,1,1,56.7
10715,186405,2015,21.2617,2,4,7,6,2,4,1,54.43
10716,186406,2015,24.5412,2,6,1,4,3,2,1,56.7
10717,186407,2015,23.1855,2,1,1,3,1,4,1,57.15
10718,186408,2015,21.2617,1,1,7,7,2,2,1,54.43
10719,186409,2015,23.9239,1,4,3,1,2,3,1,58.97
10720,186410,2015,21.3361,2,1,1,7,1,4,1,51.26
10721,186411,2015,19.6319,2,2,3,4,2,3,1,52.16
10722,186412,2015,27.3207,1,1,5,1,2,3,1,77.11
10723,186413,2015,21.6172,1,3,6,1,2,3,1,55.34
10724,186414,2015,29.2344,1,5,6,1,2,2,1,74.84
10725,186415,2015,16.6728,1,1,6,5,2,1,1,49.9
10726,186416,2015,18.9507,2,6,3,2,3,3,1,50.35
10727,186417,2015,28.9293,1,5,5,5,1,2,1,81.65
10728,186418,2015,20.4922,2,1,2,7,2,1,1,55.79
10729,186419,2015,22.082,2,5,4,6,1,1,1,54.43
10730,186420,2015,36.8047,1,1,3,2,1,3,1,90.72
10731,186421,2015,35,2,4,6,4,2,3,1,101.15
10732,186422,2015,22.9584,1,3,1,4,1,3,1,70.31
10733,186423,2015,27.3757,2,1,5,1,1,3,1,65.77
10734,186424,2015,20.4863,2,3,2,2,3,3,1,54.43
10735,186425,2015,22.5375,2,1,1,4,2,3,1,59.88
10736,186426,2015,17.415,1,8,5,5,2,1,1,46.27
10737,186427,2015,23.9239,2,6,2,4,2,1,1,58.97
10738,186429,2015,18.7813,1,6,3,1,2,1,1,49.9
10739,186430,2015,23.1589,1,5,4,5,2,1,1,63.05
10740,186433,2015,28.3205,1,6,4,1,2,1,1,68.04
10741,186434,2015,19.7669,2,8,3,7,2,1,1,55.79
10742,186435,2015,22.9584,2,8,7,7,1,2,1,70.31
10743,186436,2015,39.5461,1,6,5,5,2,2,1,121.11
10744,186437,2015,28.19,2,2,7,4,2,1,1,84.37
10745,186438,2015,17.6083,1,6,3,1,1,1,1,55.79
10746,186439,2015,20.4048,1,4,3,2,2,1,1,58.97
10747,186440,2015,20.375,2,8,1,1,3,1,1,52.16
10748,186441,2015,27.9988,2,2,1,2,2,1,1,74.39
10749,186442,2015,19.285,1,6,3,1,2,1,1,54.43
10750,186443,2015,21.9723,1,5,1,1,1,3,1,63.5
10751,186444,2015,30.4766,1,5,4,7,2,1,1,78.02
10752,186445,2015,21.216,2,5,5,7,1,1,1,59.88
10753,186446,2015,23.7373,2,2,1,7,2,1,1,58.51
10754,186447,2015,24.2507,1,3,1,7,3,4,1,72.58
10755,186448,2015,21.6602,1,5,1,3,3,1,1,58.97
10756,186449,2015,25.0969,1,4,5,1,1,4,1,66.68
10757,186451,2015,17.4814,2,3,3,5,2,1,1,43.09
10758,186452,2015,23.003,1,4,4,7,1,1,1,56.7
10759,186453,2015,21.4759,2,3,4,2,2,1,1,65.77
10760,186454,2015,22.082,1,5,7,7,1,3,1,54.43
10761,186455,2015,19.4625,2,2,4,3,1,1,1,51.71
10762,186456,2015,17.7482,2,3,7,4,3,1,1,42.64
10763,186457,2015,20.16,2,1,1,1,3,3,1,45.36
10764,186458,2015,18.7813,1,7,5,1,1,1,1,48.08
10765,186459,2015,29.062,2,5,2,7,1,2,1,92.08
10766,186460,2015,25.7405,1,4,7,7,2,2,1,74.39
10767,186461,2015,26.1598,2,6,4,7,2,1,1,71.22
10768,186462,2015,24.9917,1,8,4,2,3,2,1,68.04
10769,186463,2015,16.2181,2,8,2,7,1,1,1,43.09
10770,186464,2015,20.0893,1,8,4,3,2,1,1,56.7
10771,186465,2015,24.3464,2,1,1,7,2,3,1,56.25
10772,186466,2015,24.2425,2,4,3,4,2,2,1,64.41
10773,186467,2015,30.832,2,8,4,7,1,4,1,78.93
10774,186468,2015,24.3464,1,1,1,7,1,1,1,56.25
10775,186469,2015,21.1611,2,4,5,1,3,2,1,52.16
10776,186472,2015,25.5237,2,2,2,7,3,3,1,58.97
10777,186473,2015,24.1579,1,4,4,4,3,4,1,65.77
10778,186475,2015,37.6529,2,5,7,4,3,4,1,102.51
10779,186476,2015,18.0742,1,7,5,1,1,1,1,46.27
10780,186477,2015,19.9927,2,5,1,4,1,1,1,54.43
10781,186478,2015,23.9526,1,8,4,5,1,1,1,55.34
10782,186479,2015,19.7556,1,2,1,6,2,4,1,44.45
10783,186480,2015,23.9219,2,8,1,3,2,1,1,61.24
10784,186481,2015,34.1451,1,2,3,7,6,1,1,90.72
10785,186482,2015,17.2664,2,8,1,7,1,2,1,49.9
10786,186483,2015,29.5898,2,5,5,7,2,2,1,75.75
10787,186484,2015,21.0859,2,5,2,1,3,2,1,53.98
10788,186485,2015,23.003,2,1,3,7,2,3,1,56.7
10789,186486,2015,23.003,1,8,6,3,4,1,1,56.7
10790,186487,2015,18.8903,2,1,3,7,2,2,1,40.82
10791,186488,2015,23.9,1,8,1,6,2,4,1,63.5
10792,186489,2015,18.4388,1,8,3,3,1,1,1,48.99
10793,186490,2015,23.1648,1,1,4,7,3,2,1,53.52
10794,186491,2015,22.4986,2,1,3,3,1,2,1,63.5
10795,186492,2015,22.4986,2,1,2,1,1,1,1,63.5
10796,186493,2015,19.4922,2,4,1,5,2,4,1,49.9
10797,186494,2015,20.4863,1,1,2,6,1,4,1,54.43
10798,186495,2015,20.4863,1,1,1,6,1,3,1,54.43
10799,186496,2015,25.918,2,1,1,1,7,2,1,77.57
10800,186497,2015,27.6406,2,1,6,7,3,2,1,70.76
10801,186498,2015,26.6593,2,8,1,4,1,4,1,72.58
10802,186499,2015,20.8936,1,5,2,1,2,2,1,58.97
10803,186500,2015,21.216,1,2,1,6,3,4,1,59.88
10804,186502,2015,21.4759,1,6,1,2,1,3,1,65.77
10805,186503,2015,20.4618,1,7,2,7,1,1,1,61.24
10806,186504,2015,32.2669,1,3,1,1,4,2,1,85.73
10807,186505,2015,21.6978,2,1,5,1,2,2,1,61.24
10808,186506,2015,21.9945,2,6,7,7,1,1,1,59.88
10809,186507,2015,29.4454,2,5,4,3,1,3,1,72.58
10810,186508,2015,28.9293,1,4,3,5,2,3,1,81.65
10811,186509,2015,20.9573,2,2,5,7,2,3,1,50.35
10812,186510,2015,20.0893,2,8,1,3,2,3,1,56.7
10813,186511,2015,23.5433,2,5,4,5,2,1,1,68.04
10814,186512,2015,23.5433,1,6,4,3,1,1,1,68.04
10815,186513,2015,23.7847,1,6,4,7,1,1,1,67.13
10816,186514,2015,22.7338,2,2,1,5,1,4,1,68.04
10817,186517,2015,33.7514,1,3,6,4,3,3,1,95.26
10818,186518,2015,29.2311,2,8,2,5,2,3,1,65.77
10819,186519,2015,27.4648,1,2,6,1,3,3,1,70.31
10820,186520,2015,24.7544,2,7,5,5,2,1,1,65.77
10821,186521,2015,26.975,2,3,2,1,1,3,1,71.67
10822,186522,2015,16.8757,2,3,1,7,2,1,1,47.63
10823,186523,2015,20.9982,1,8,1,7,4,1,1,55.79
10824,186524,2015,24.8448,2,6,5,2,1,2,1,61.24
10825,186525,2015,28.3516,1,1,4,7,2,3,1,72.58
10826,186528,2015,37.918,2,3,4,6,1,1,1,97.07
10827,186529,2015,17.7538,2,3,2,1,1,1,1,47.17
10828,186530,2015,28.1682,1,4,1,1,1,1,1,74.84
10829,186531,2015,22.195,2,1,1,1,1,3,1,58.97
10830,186533,2015,39.2676,2,8,5,4,2,3,1,104.33
10831,186534,2015,19.8252,2,7,1,1,1,4,1,47.63
10832,186535,2015,22.2768,1,4,2,6,1,1,1,53.52
10833,186536,2015,21.2617,2,1,5,7,1,3,1,54.43
10834,186538,2015,23.0494,1,6,1,5,1,1,1,61.24
10835,186539,2015,39.2388,2,3,7,7,3,3,1,113.4
10836,186540,2015,19.6925,2,1,3,2,2,2,1,48.54
10837,186541,2015,20.1992,1,8,2,1,4,3,1,51.71
10838,186542,2015,19.8252,1,6,1,5,2,3,1,47.63
10839,186543,2015,30.2102,2,8,1,5,1,3,1,72.58
10840,186544,2015,27.4024,1,8,2,5,2,1,1,83.92
10841,186546,2015,21.1689,2,1,6,5,2,3,1,47.63
10842,186547,2015,43.3921,2,2,4,7,3,1,1,122.47
10843,186548,2015,22.6556,1,8,5,4,1,4,1,54.43
10844,186549,2015,21.2041,1,8,4,3,2,1,1,48.99
10845,186550,2015,30.3888,1,4,6,7,4,3,1,80.74
10846,186551,2015,21.6602,1,1,4,6,3,1,1,58.97
10847,186552,2015,22.082,2,3,2,1,1,1,1,54.43
10848,186553,2015,24.2507,2,1,1,1,1,1,1,72.58
10849,186554,2015,20.4048,2,3,7,1,3,1,1,58.97
10850,186555,2015,22.847,2,8,5,1,2,2,1,54.89
10851,186556,2015,22.082,2,1,2,2,2,3,1,54.43
10852,186557,2015,18.8283,2,1,4,6,1,3,1,51.26
10853,186558,2015,29.6566,2,6,5,7,1,1,1,80.74
10854,186559,2015,32.4363,1,1,3,7,3,1,1,86.18
10855,186560,2015,22.2171,2,1,7,2,1,1,1,68.04
10856,186563,2015,21.1689,2,5,7,7,3,1,1,47.63
10857,186565,2015,19.4625,2,6,5,1,2,3,1,51.71
10858,186566,2015,27.2812,1,3,4,1,2,3,1,81.65
10859,186568,2015,18.6082,2,1,3,3,1,1,1,49.44
10860,186569,2015,23.9,1,8,4,5,1,2,1,63.5
10861,186570,2015,37.2978,1,4,5,4,2,2,1,83.92
10862,186572,2015,23.3242,1,4,2,1,3,3,1,63.5
10863,186574,2015,33.3076,1,3,7,2,2,4,1,82.1
10864,186575,2015,20.4922,2,4,4,4,1,4,1,55.79
10865,186576,2015,22.195,2,1,1,7,7,3,1,58.97
10866,186577,2015,26.8096,2,7,5,2,2,2,1,64.41
10867,186578,2015,34.9629,2,8,2,1,5,3,1,86.18
10868,186579,2015,23.6004,1,7,1,7,1,3,1,56.7
10869,186580,2015,25.1298,1,1,6,6,1,3,1,58.06
10870,186581,2015,22.5143,1,4,5,7,2,1,1,68.95
10871,186582,2015,19.9927,1,7,3,2,2,1,1,54.43
10872,186583,2015,28.9293,1,8,4,1,1,4,1,81.65
10873,186584,2015,21.7107,2,8,3,2,1,1,1,52.16
10874,186585,2015,29.8201,1,1,4,1,2,1,1,86.18
10875,186586,2015,25.1602,1,8,4,7,2,2,1,64.41
10876,186587,2015,22.2171,2,6,3,7,2,1,1,68.04
10877,186588,2015,23.3906,2,1,2,4,2,1,1,59.88
10878,186589,2015,17.8394,1,1,4,2,1,1,1,50.35
10879,186590,2015,26.8057,2,1,1,5,2,2,1,71.22
10880,186591,2015,22.7338,2,6,4,3,1,4,1,68.04
10881,186592,2015,23.2216,2,1,5,1,1,3,1,55.79
10882,186593,2015,30.3888,2,8,2,6,3,3,1,80.74
10883,186594,2015,21.6602,2,8,2,4,1,1,1,58.97
10884,186595,2015,20.4863,2,2,4,5,2,1,1,54.43
10885,186596,2015,25.4901,2,5,4,5,2,1,1,61.24
10886,186597,2015,27.3176,2,3,5,5,1,1,1,72.58
10887,186598,2015,19.4464,1,3,2,5,2,1,1,46.72
10888,186599,2015,22.082,1,6,2,7,1,1,1,54.43
10889,186600,2015,19.8277,2,4,1,7,2,3,1,45.81
10890,186601,2015,22.494,1,4,3,6,1,1,1,61.24
10891,186602,2015,17.68,1,4,1,7,3,3,1,49.9
10892,186603,2015,31.1468,2,1,1,1,3,2,1,106.6
10893,186605,2015,36.965,2,1,2,1,1,3,1,104.33
10894,186606,2015,27.4648,2,5,4,5,1,3,1,70.31
10895,186607,2015,20.375,1,1,3,2,2,3,1,52.16
10896,186608,2015,18.9626,1,2,7,1,3,4,1,53.52
10897,186609,2015,27.6584,2,1,4,4,3,3,1,75.3
10898,186610,2015,26.5781,1,4,4,2,3,3,1,68.04
10899,186611,2015,21.793,1,5,3,2,2,3,1,55.79
10900,186612,2015,16.8757,1,3,2,7,3,1,1,47.63
10901,186613,2015,29.8201,1,4,2,7,3,3,1,86.18
10902,186614,2015,21.5743,2,5,2,7,3,3,1,45.36
10903,186615,2015,27.3176,1,1,1,1,3,3,1,72.58
10904,186616,2015,25.8962,1,3,1,6,2,3,1,74.84
10905,186617,2015,37.5588,1,1,3,4,2,3,1,99.79
10906,186618,2015,26.9336,1,8,2,6,1,1,1,68.95
10907,186620,2015,19.9927,1,1,5,7,2,4,1,54.43
10908,186621,2015,22.1598,2,6,5,5,2,3,1,60.33
10909,186622,2015,22.7822,2,3,1,2,1,2,1,51.26
10910,186623,2015,24.3287,2,1,1,7,3,3,1,70.31
10911,186624,2015,39.6504,2,3,4,1,2,2,1,95.26
10912,186625,2015,37.5734,1,1,3,5,3,3,1,90.27
10913,186626,2015,20.6612,2,6,5,6,7,3,1,56.25
10914,186627,2015,21.6172,2,8,7,2,2,3,1,55.34
10915,186628,2015,26.9965,1,8,1,1,3,3,1,78.02
10916,186629,2015,20.0125,2,5,3,3,1,3,1,48.08
10917,186630,2015,21.598,1,2,5,7,3,4,1,49.9
10918,186631,2015,23.3242,1,2,4,7,7,3,1,63.5
10919,186632,2015,23.6584,2,5,5,3,2,2,1,64.41
10920,186634,2015,28.1332,1,6,4,1,5,4,1,67.59
10921,186635,2015,20.796,2,1,4,4,2,1,1,51.26
10922,186636,2015,24.4922,2,6,1,1,2,1,1,66.68
10923,186637,2015,25.157,1,8,1,5,1,1,1,68.49
10924,186638,2015,21.9727,1,8,7,2,2,1,1,56.25
10925,186639,2015,19.4922,2,4,1,4,2,1,1,49.9
10926,186640,2015,20.4863,2,1,3,7,2,3,1,54.43
10927,186641,2015,20.8936,2,3,4,2,1,1,1,58.97
10928,186642,2015,23.0352,1,1,2,4,5,3,1,58.97
10929,186643,2015,23.003,2,1,3,7,2,2,1,56.7
10930,186644,2015,22.6797,1,3,1,4,2,1,1,58.06
10931,186645,2015,21.346,1,5,1,4,2,1,1,61.69
10932,186646,2015,21.4746,1,8,1,7,2,1,1,68.04
10933,186647,2015,20.0417,2,4,7,1,3,2,1,63.5
10934,186648,2015,21.9753,2,6,2,4,1,1,1,65.77
10935,186649,2015,18.7813,1,5,1,4,2,2,1,49.9
10936,186650,2015,18.9626,2,4,2,1,1,1,1,53.52
10937,186651,2015,19.285,2,1,6,4,2,1,1,54.43
10938,186652,2015,24.1911,2,1,1,1,1,1,1,54.43
10939,186653,2015,22.195,2,8,4,3,1,1,1,58.97
10940,186654,2015,22.3778,2,8,6,1,1,3,1,50.35
10941,186655,2015,24.8047,2,3,1,1,2,3,1,63.5
10942,186656,2015,19.3125,2,8,1,7,2,3,1,49.44
10943,186657,2015,18.1598,1,4,3,1,3,1,1,49.44
10944,186658,2015,21.9753,1,8,4,5,1,1,1,65.77
10945,186659,2015,21.6172,1,5,2,3,7,1,1,55.34
10946,186660,2015,24.1579,1,7,1,3,1,1,1,65.77
10947,186661,2015,24.5412,1,8,1,1,1,4,1,56.7
10948,186662,2015,22.195,2,7,5,1,3,3,1,58.97
10949,186663,2015,21.1713,2,1,4,3,3,1,1,56.25
10950,186664,2015,19.3045,1,6,2,4,1,1,1,55.79
10951,186665,2015,23.1648,2,3,2,4,2,3,1,53.52
10952,186666,2015,19.4922,1,3,1,1,3,1,1,49.9
10953,186667,2015,28.8608,1,7,3,7,2,3,1,66.68
10954,186668,2015,19.4922,1,2,6,5,3,1,1,49.9
10955,186669,2015,21.4414,1,8,5,4,2,1,1,54.89
10956,186670,2015,18.0332,2,1,6,3,7,1,1,44.45
10957,186672,2015,20.0074,2,7,2,1,2,1,1,59.88
10958,186673,2015,25.6914,1,1,1,1,1,1,1,65.77
10959,186674,2015,21.7107,1,6,4,6,3,3,1,52.16
10960,186676,2015,23.8581,2,6,2,2,1,3,1,68.95
10961,186677,2015,26.7539,1,2,3,1,2,1,1,68.49
10962,186678,2015,22.7338,2,5,1,5,1,1,1,68.04
10963,186679,2015,22.1484,2,2,2,3,1,1,1,56.7
10964,186680,2015,21.6978,2,3,5,6,3,1,1,61.24
10965,186681,2015,21.3407,2,1,3,4,1,1,1,56.7
10966,186682,2015,23.0494,2,1,2,5,1,1,1,61.24
10967,186683,2015,20.8936,1,1,6,2,1,4,1,58.97
10968,186684,2015,23.0494,2,6,5,7,3,3,1,61.24
10969,186685,2015,18.6437,2,8,2,4,1,2,1,52.62
10970,186686,2015,22.0895,1,3,1,1,1,1,1,53.07
10971,186687,2015,23.9911,1,4,4,7,2,3,1,53.98
10972,186688,2015,19.7033,2,8,7,1,1,1,1,58.97
10973,186689,2015,19.9744,1,1,3,7,1,1,1,53.07
10974,186690,2015,30.2102,2,1,6,5,2,3,1,72.58
10975,186691,2015,26.6817,2,8,2,5,2,1,1,77.11
10976,186692,2015,34.7151,2,3,2,7,1,3,1,97.98
10977,186693,2015,19.5496,1,8,2,3,2,1,1,58.51
10978,186694,2015,23.9239,1,3,4,3,3,3,1,58.97
10979,186695,2015,20.8936,2,1,4,6,2,1,1,58.97
10980,186696,2015,22.4629,2,2,7,3,1,3,1,48.54
10981,186697,2015,24.4844,1,3,6,7,2,3,1,70.76
10982,186698,2015,25.4901,1,8,7,1,3,2,1,61.24
10983,186699,2015,22.4429,1,8,2,1,1,1,1,64.86
10984,186700,2015,22.0167,1,8,4,5,2,1,1,62.14
10985,186701,2015,35.4375,2,6,2,7,4,1,1,90.72
10986,186703,2015,17.68,2,6,3,4,2,2,1,49.9
10987,186704,2015,24.1665,1,2,4,3,1,3,1,58.06
10988,186706,2015,21.598,2,4,1,1,1,1,1,49.9
10989,186708,2015,20.8288,2,3,4,1,1,2,1,55.34
10990,186709,2015,29.4494,2,1,1,1,2,2,1,68.04
10991,186710,2015,30.0988,2,8,4,7,2,2,1,97.52
10992,186711,2015,26.4308,2,1,4,5,3,2,1,63.5
10993,186712,2015,21.2041,2,8,5,7,1,2,1,48.99
10994,186713,2015,19.4637,1,1,2,2,1,1,1,56.25
10995,186714,2015,22.1778,2,5,4,1,2,2,1,49.9
10996,186715,2015,35.7012,2,3,2,7,2,4,1,88
10997,186717,2015,27.4671,1,3,2,1,3,1,1,79.38
10998,186718,2015,23.003,1,1,7,7,3,3,1,56.7
10999,186719,2015,24.2507,2,4,5,5,1,3,1,72.58
11000,186720,2015,18.4807,2,6,3,2,1,1,1,52.16
11001,186721,2015,24.1696,2,6,2,1,1,1,1,69.85
11002,186723,2015,30.6973,2,1,1,7,2,1,1,86.64
11003,186724,2015,19.8438,2,2,1,5,1,4,1,50.8
11004,186725,2015,18.519,2,1,1,4,2,1,1,53.52
11005,186726,2015,22.4986,1,8,2,7,1,1,1,63.5
11006,186727,2015,20.7197,2,2,3,7,1,1,1,59.88
11007,186728,2015,26.6593,2,3,3,3,1,1,1,72.58
11008,186730,2015,32.2041,2,2,5,1,1,1,1,79.38
11009,186731,2015,21.9723,2,4,1,3,1,1,1,63.5
11010,186732,2015,51.3828,1,3,6,7,3,1,1,131.54
11011,186733,2015,19.633,2,8,4,7,1,1,1,45.36
11012,186734,2015,27.3757,1,3,5,2,2,3,1,65.77
11013,186735,2015,37.2109,1,1,5,7,3,1,1,95.26
11014,186736,2015,21.7128,2,6,4,5,1,1,1,53.52
11015,186737,2015,19.6337,1,3,6,3,1,3,1,47.17
11016,186738,2015,22.847,2,3,3,1,1,1,1,54.89
11017,186739,2015,18.8339,1,1,2,7,1,3,1,54.43
11018,186740,2015,20.0234,1,1,5,6,3,3,1,51.26
11019,186741,2015,19.9967,1,8,4,4,1,1,1,61.24
11020,186742,2015,22.195,1,7,2,4,2,4,1,58.97
11021,186743,2015,20.8936,2,6,2,4,1,1,1,58.97
11022,186744,2015,20.5802,2,8,5,5,1,3,1,66.68
11023,186745,2015,27.6963,2,3,5,5,1,1,1,84.82
11024,186746,2015,19.7669,2,4,4,4,1,1,1,55.79
11025,186747,2015,23.0352,1,3,1,6,2,3,1,58.97
11026,186748,2015,21.7107,2,8,4,1,1,1,1,52.16
11027,186749,2015,20.375,2,5,2,3,1,1,1,52.16
11028,186750,2015,28.3232,2,3,1,3,1,1,1,77.11
11029,186752,2015,24.1071,1,4,2,1,1,1,1,68.04
11030,186753,2015,21.9723,1,7,7,7,3,4,1,63.5
11031,186754,2015,26.357,2,7,4,4,1,1,1,74.39
11032,186755,2015,23.7307,2,4,4,7,3,3,1,63.05
11033,186756,2015,22.6556,2,1,4,7,1,3,1,54.43
11034,186757,2015,19.6319,1,1,3,7,3,1,1,52.16
11035,186758,2015,22.082,2,4,7,1,2,3,1,54.43
11036,186759,2015,20.8264,1,7,1,4,1,1,1,56.7
11037,186760,2015,30.2102,2,8,5,6,2,3,1,72.58
11038,186761,2015,32.6016,1,7,7,4,4,1,1,83.46
11039,186762,2015,26.2227,1,1,1,7,7,1,1,67.13
11040,186763,2015,27.4894,1,8,4,6,1,3,1,74.84
