,index,year,bmi,Vape Use,Physical Activity,Television,Electronic Devices,Grades,race,sex
1945,191776,2017,20.3171,2,1,1,1,1,4,2
1946,191777,2017,33.5988,2,1,1,1,1,1,2
1947,191779,2017,23.5433,2,3,3,3,1,1,2
1948,191780,2017,22.6612,2,1,1,1,1,4,2
1949,191781,2017,25.7701,2,1,1,1,1,1,2
1950,191783,2017,21.0453,1,1,1,1,2,1,2
1951,191785,2017,26.8178,2,1,1,1,1,3,2
1952,191787,2017,19.4922,2,2,1,2,1,1,2
1953,191788,2017,34.9458,2,1,1,1,1,3,2
1954,191790,2017,26.9965,2,4,4,4,1,3,2
1955,191791,2017,20.8264,2,2,1,2,2,1,2
1956,191792,2017,23.7847,1,1,1,1,1,1,2
1957,191793,2017,20.0417,1,1,1,1,1,3,2
1958,191796,2017,22.9599,2,1,1,1,1,1,2
1959,191797,2017,21.0,2,2,2,2,3,1,2
1960,191798,2017,31.1468,1,1,1,1,1,1,2
1961,191799,2017,19.3676,2,2,2,2,1,1,2
1962,191800,2017,22.4986,2,5,3,5,2,1,2
1963,191802,2017,31.8313,2,1,1,1,2,3,2
1964,191803,2017,22.8763,2,1,1,1,1,2,2
1965,191804,2017,21.5354,2,1,1,1,1,2,2
1966,191806,2017,25.5848,2,1,1,1,1,2,2
1967,191807,2017,16.481,1,1,1,1,1,1,2
1968,191808,2017,23.359,1,1,1,1,1,4,2
1969,191809,2017,18.6204,2,1,1,1,1,1,2
1970,191814,2017,21.5549,2,1,1,1,1,2,2
1971,191815,2017,29.2593,1,1,1,1,1,2,2
1972,191816,2017,24.6389,2,1,1,1,1,2,2
1973,191817,2017,19.4851,1,1,1,1,1,1,2
1974,191818,2017,24.3372,6,1,1,1,1,1,2
1975,191819,2017,25.5848,1,1,1,1,1,3,2
1976,191822,2017,16.1973,2,1,1,1,1,4,2
1977,191823,2017,22.2018,2,1,1,1,1,1,2
1978,191824,2017,26.2187,1,1,1,1,1,1,2
1979,191825,2017,19.8465,2,1,1,1,1,1,2
1980,191826,2017,21.4697,1,1,1,1,1,1,2
1981,191827,2017,25.0255,2,3,3,3,1,1,2
1982,191830,2017,25.8437,2,1,1,1,1,1,2
1983,191831,2017,25.5778,1,1,1,1,1,1,2
1984,191832,2017,22.7578,2,1,1,1,1,1,2
1985,191833,2017,17.1981,2,5,1,5,1,2,2
1986,191834,2017,28.9256,2,1,1,1,1,1,2
1987,191835,2017,28.0,1,1,1,1,1,3,2
1988,191836,2017,20.9033,2,1,1,1,1,2,2
1989,191837,2017,17.5,2,1,1,1,1,1,2
1990,191840,2017,23.3796,2,1,1,1,1,3,2
1991,191842,2017,21.4746,1,1,1,1,1,1,2
1992,191843,2017,19.179,2,1,1,1,1,2,2
1993,191844,2017,22.3435,1,1,1,1,1,4,2
1994,191845,2017,36.6494,2,2,1,2,1,1,2
1995,191846,2017,18.9615,2,1,1,1,3,1,2
1996,191847,2017,47.4066,1,1,1,1,1,1,2
1997,191849,2017,25.7338,2,1,1,1,1,4,2
1998,191850,2017,20.8936,1,1,1,1,1,1,2
1999,191852,2017,22.4782,2,1,1,1,1,2,2
2000,191853,2017,31.1535,2,1,1,1,1,2,2
2001,191855,2017,23.0243,2,1,1,1,1,1,2
2002,191857,2017,35.9354,2,1,1,1,1,1,2
2003,191858,2017,30.4836,3,1,1,1,1,2,2
2004,191859,2017,22.7338,2,1,1,1,1,1,2
2005,191861,2017,21.6713,2,1,1,1,1,2,2
2006,191863,2017,23.1882,2,1,1,1,1,1,2
2007,191865,2017,32.6048,1,3,1,3,4,2,2
2008,191867,2017,25.8962,2,4,1,4,1,3,2
2009,191869,2017,26.4117,2,1,1,1,1,4,2
2010,191870,2017,22.8946,2,5,5,5,1,1,2
2011,191872,2017,25.0058,2,3,1,3,1,1,2
2012,191873,2017,23.2407,2,1,1,1,1,1,2
2013,191874,2017,19.0952,2,2,2,2,3,1,2
2014,191876,2017,30.4072,1,3,4,3,1,3,2
2015,191877,2017,20.3269,1,1,1,1,1,1,2
2016,191879,2017,26.6612,2,1,1,1,1,1,2
2017,191880,2017,17.0318,2,2,2,2,1,2,2
2018,191881,2017,22.2593,2,1,1,1,1,1,2
2019,191883,2017,20.0454,1,1,1,1,1,1,2
2020,191885,2017,28.1404,1,1,1,1,1,1,2
2021,191886,2017,21.2067,1,1,1,1,1,4,2
2022,191888,2017,18.4222,2,1,1,1,1,3,2
2023,191890,2017,21.8671,2,4,3,4,1,1,2
2024,191891,2017,21.9945,1,1,1,1,1,4,2
2025,191893,2017,33.3422,2,1,1,1,1,3,2
2026,191894,2017,26.5988,1,1,1,1,1,4,2
2027,191895,2017,21.7006,2,1,1,1,1,1,2
2028,191896,2017,33.4959,2,1,1,1,1,1,2
2029,191897,2017,22.333,2,3,3,3,1,3,2
2030,191898,2017,13.8165,2,2,2,2,1,3,2
2031,191899,2017,23.6996,2,1,1,1,1,1,2
2032,191900,2017,29.12,1,2,1,2,1,1,2
2033,191901,2017,23.3367,1,1,1,1,1,2,2
2034,191902,2017,22.2687,2,1,1,1,1,3,2
2035,191905,2017,22.1315,2,1,1,1,1,2,2
2036,191906,2017,30.4498,2,1,1,1,1,3,2
2037,191908,2017,27.3207,2,1,1,1,1,3,2
2038,191909,2017,16.7498,1,4,4,4,4,3,2
2039,191910,2017,38.2243,1,1,1,1,1,3,2
2040,191912,2017,23.699,1,2,2,2,1,4,2
2041,191914,2017,37.8897,2,1,1,1,1,3,2
2042,191916,2017,21.6978,2,1,1,1,1,3,2
2043,191918,2017,18.5143,2,1,1,1,1,3,2
2044,191919,2017,26.3724,2,1,1,1,1,3,2
2045,191920,2017,24.7484,2,1,1,1,1,3,2
2046,191923,2017,19.7033,1,1,1,1,1,3,2
2047,191925,2017,24.1227,2,1,1,1,1,2,2
2048,191926,2017,22.6202,2,1,1,1,1,3,2
2049,191927,2017,18.9448,1,1,1,1,1,1,2
2050,191928,2017,19.2489,2,1,1,1,3,1,2
2051,191929,2017,21.6602,2,2,1,2,3,2,2
2052,191930,2017,25.0058,1,1,1,1,1,2,2
2053,191931,2017,19.6584,1,2,1,2,3,2,2
2054,191932,2017,20.375,1,1,1,1,1,4,2
2055,191933,2017,17.8292,2,1,1,1,1,3,2
2056,191935,2017,24.9198,2,3,3,3,1,1,2
2057,191936,2017,38.511,2,1,1,1,1,3,2
2058,191938,2017,20.0893,1,1,1,1,1,3,2
2059,191939,2017,19.7576,2,3,3,3,3,2,2
2060,191940,2017,29.2517,2,1,1,1,1,3,2
2061,191943,2017,26.6612,2,4,4,4,1,1,2
2062,191944,2017,28.3739,2,1,1,1,1,1,2
2063,191946,2017,20.0893,1,1,1,1,1,1,2
2064,191948,2017,23.3875,2,3,2,3,1,1,2
2065,191950,2017,21.6728,2,2,1,2,6,3,2
2066,191951,2017,22.9584,1,1,1,1,1,4,2
2067,191952,2017,22.5303,2,2,2,2,1,1,2
2068,191955,2017,16.3352,2,7,7,7,6,3,2
2069,191956,2017,25.0255,2,2,1,2,1,1,2
2070,191957,2017,19.8796,2,1,1,1,1,1,2
2071,191959,2017,23.1362,2,2,1,2,1,1,2
2072,191960,2017,26.4117,2,1,1,1,1,1,2
2073,191961,2017,20.5802,1,1,1,1,1,2,2
2074,191963,2017,32.9012,2,4,4,4,1,1,2
2075,191965,2017,21.1903,1,1,1,1,1,2,2
2076,191966,2017,21.1611,2,1,1,1,1,3,2
2077,191967,2017,24.2666,1,1,1,1,1,4,2
2078,191968,2017,30.0696,2,1,1,1,2,3,2
2079,191969,2017,20.3269,2,1,1,1,1,3,2
2080,191970,2017,34.9899,2,1,1,1,1,3,2
2081,191971,2017,25.7643,1,1,1,1,1,3,2
2082,191972,2017,21.346,2,1,1,1,1,1,2
2083,191974,2017,17.8805,2,1,1,1,1,3,2
2084,191975,2017,18.8991,2,4,3,4,1,3,2
2085,191976,2017,19.9927,2,2,1,2,1,1,2
2086,191979,2017,24.6575,2,1,1,1,1,1,2
2087,191980,2017,24.2507,1,1,1,1,1,3,2
2088,191981,2017,18.6881,2,1,1,1,1,4,2
2089,191982,2017,25.4603,2,1,1,1,1,3,2
2090,191983,2017,29.7336,1,1,1,1,1,3,2
2091,191985,2017,30.3641,2,1,1,1,1,3,2
2092,191988,2017,39.6572,2,1,1,1,1,3,2
2093,191989,2017,19.6194,1,1,1,1,1,1,2
2094,191991,2017,22.9584,2,4,1,4,1,1,2
2095,191992,2017,38.3611,2,2,1,2,2,1,2
2096,191993,2017,17.9233,1,1,1,1,1,1,2
2097,191995,2017,25.1142,2,2,1,2,1,1,2
2098,191997,2017,14.4629,2,1,1,1,1,1,2
2099,191998,2017,30.0988,1,1,1,1,1,3,2
2100,191999,2017,24.3832,1,1,1,1,1,2,2
2101,192000,2017,29.7978,2,1,1,1,1,3,2
2102,192001,2017,21.4746,1,1,1,1,1,1,2
2103,192002,2017,20.4408,2,1,1,1,1,1,2
2104,192003,2017,23.7033,1,1,1,1,1,1,2
2105,192004,2017,23.6996,1,1,1,1,1,1,2
2106,192005,2017,22.844,1,1,1,1,1,1,2
2107,192006,2017,18.8339,2,1,1,1,1,2,2
2108,192007,2017,24.1579,1,2,1,2,1,2,2
2109,192008,2017,20.7347,2,3,2,3,3,1,2
2110,192009,2017,21.1389,2,1,1,1,1,2,2
2111,192011,2017,20.2994,2,1,1,1,1,1,2
2112,192013,2017,18.4709,1,2,1,2,2,2,2
2113,192014,2017,35.4639,2,1,1,1,1,2,2
2114,192015,2017,18.4904,1,1,1,1,1,4,2
2115,192016,2017,19.5527,1,3,1,3,1,2,2
2116,192019,2017,35.6176,2,4,3,4,1,1,2
2117,192020,2017,23.3906,2,1,1,1,1,2,2
2118,192021,2017,34.2994,1,1,1,1,1,4,2
2119,192022,2017,26.5988,2,1,1,1,1,3,2
2120,192023,2017,18.2907,2,1,1,1,1,2,2
2121,192024,2017,24.9175,2,1,1,1,1,1,2
2122,192025,2017,20.8576,2,1,1,1,1,4,2
2123,192026,2017,25.8437,2,1,1,1,1,4,2
2124,192027,2017,27.0578,2,1,1,1,1,2,2
2125,192028,2017,20.4048,1,1,1,1,1,4,2
2126,192030,2017,23.7659,2,2,2,2,1,4,2
2127,192031,2017,19.285,1,1,1,1,1,3,2
2128,192033,2017,35.7909,1,1,1,1,1,1,2
2129,192035,2017,26.6593,2,1,1,1,1,3,2
2130,192036,2017,22.4012,1,1,1,1,1,4,2
2131,192038,2017,34.3019,1,1,1,1,1,1,2
2132,192039,2017,21.8072,2,4,5,4,2,1,2
2133,192041,2017,25.7122,2,1,1,1,1,1,2
2134,192042,2017,28.6187,2,1,1,1,1,1,2
2135,192043,2017,36.1308,1,1,1,1,1,1,2
2136,192044,2017,35.1828,1,2,1,2,1,1,2
2137,192045,2017,24.7664,2,1,1,1,1,3,2
2138,192046,2017,16.6612,1,1,1,1,1,1,2
2139,192048,2017,21.9415,2,2,1,2,3,1,2
2140,192049,2017,23.0988,2,1,1,1,1,1,2
2141,192050,2017,16.7994,2,1,1,1,1,2,2
2142,192051,2017,19.2555,2,1,1,1,1,4,2
2143,192052,2017,18.8339,1,1,1,1,1,1,2
2144,192053,2017,14.6305,2,3,3,3,2,1,2
2145,192054,2017,25.4463,1,1,1,1,1,1,2
2146,192055,2017,37.4469,2,2,1,2,3,3,2
2147,192056,2017,25.2006,2,2,2,2,1,1,2
2148,192057,2017,34.707,2,1,1,1,1,1,2
2149,192060,2017,21.8671,2,3,1,3,3,1,2
2150,192061,2017,25.7701,1,1,1,1,1,3,2
2151,192062,2017,21.9723,2,1,1,1,1,1,2
2152,192063,2017,15.7493,1,1,1,1,1,4,2
2153,192064,2017,16.0714,1,1,1,1,1,4,2
2154,192068,2017,20.8093,1,1,1,1,1,1,2
2155,192069,2017,19.5527,2,1,1,1,1,2,2
2156,192070,2017,23.3796,2,1,1,1,1,1,2
2157,192071,2017,19.285,2,1,1,1,4,4,2
2158,192072,2017,20.7581,2,1,1,1,1,1,2
2159,192073,2017,33.6447,2,1,1,1,1,2,2
2160,192074,2017,22.5615,1,2,1,2,1,1,2
2161,192075,2017,18.1864,1,1,1,1,1,4,2
2162,192076,2017,28.6327,2,1,1,1,1,4,2
2163,192077,2017,31.4424,2,1,1,1,1,2,2
2164,192078,2017,23.7033,2,1,1,1,1,2,2
2165,192079,2017,32.4913,2,1,1,1,1,4,2
2166,192082,2017,16.7994,2,1,1,1,1,2,2
2167,192083,2017,18.9584,2,1,1,1,1,3,2
2168,192084,2017,24.7872,2,1,1,1,1,2,2
2169,192085,2017,19.805,2,1,1,1,1,3,2
2170,192086,2017,31.391,1,2,1,2,1,4,2
2171,192087,2017,21.9945,2,1,1,1,1,3,2
2172,192088,2017,27.2812,1,1,1,1,1,3,2
2173,192089,2017,22.9075,2,1,1,1,1,1,2
2174,192091,2017,20.3171,2,2,2,2,1,1,2
2175,192092,2017,23.1915,2,3,1,3,1,1,2
2176,192094,2017,19.6194,1,1,1,1,1,3,2
2177,192095,2017,20.6594,2,4,1,4,1,3,2
2178,192096,2017,20.9162,2,1,1,1,1,3,2
2179,192097,2017,31.5016,1,1,1,1,1,2,2
2180,192098,2017,21.0,2,1,1,1,1,4,2
2181,192101,2017,22.6612,2,2,1,2,1,1,2
2182,192102,2017,25.2338,2,3,4,3,1,3,2
2183,192103,2017,24.5514,2,3,2,3,2,1,2
2184,192104,2017,21.1293,2,1,1,1,1,1,2
2185,192106,2017,21.1903,2,1,1,1,1,1,2
2186,192107,2017,25.0255,2,1,1,1,1,2,2
2187,192109,2017,21.0311,1,1,1,1,1,1,2
2188,192110,2017,20.7625,2,1,1,1,1,1,2
2189,192111,2017,17.68,2,1,1,1,1,1,2
2190,192112,2017,22.2872,2,1,1,1,1,3,2
2191,192113,2017,17.6088,2,1,1,1,1,1,2
2192,192114,2017,20.3171,2,1,1,1,1,1,2
2193,192115,2017,40.6342,1,1,1,1,1,1,2
2194,192116,2017,25.1804,2,1,1,1,1,4,2
2195,192117,2017,21.8671,2,1,1,1,1,1,2
2196,192119,2017,34.8592,2,1,1,1,1,1,2
2197,192120,2017,32.4363,2,1,1,1,1,1,2
2198,192122,2017,31.0662,1,1,1,1,1,4,2
2199,192123,2017,30.7994,2,7,7,7,1,3,2
2200,192125,2017,20.9917,1,1,1,1,1,2,2
2201,192128,2017,18.6119,2,1,1,1,1,1,2
2202,192129,2017,19.4704,2,1,1,1,1,4,2
2203,192130,2017,20.5435,2,1,1,1,1,1,2
2204,192132,2017,23.0494,2,2,2,2,1,1,2
2205,192133,2017,14.6645,1,1,1,1,1,4,2
2206,192134,2017,22.4012,2,1,1,1,1,1,2
2207,192136,2017,18.6437,2,1,1,1,1,1,2
2208,192137,2017,23.0727,2,1,1,1,1,3,2
2209,192140,2017,19.321,2,1,1,1,1,3,2
2210,192141,2017,20.4618,4,1,1,1,1,4,2
2211,192142,2017,22.1136,2,1,1,1,1,1,2
2212,192145,2017,19.6319,2,4,2,4,1,4,2
2213,192146,2017,18.4807,2,4,4,4,6,1,2
2214,192148,2017,28.8762,1,1,1,1,1,1,2
2215,192149,2017,21.9723,1,1,1,1,1,4,2
2216,192151,2017,21.6978,2,2,1,2,1,2,2
2217,192153,2017,28.1404,2,1,1,1,1,2,2
2218,192155,2017,22.5866,2,1,1,1,1,2,2
2219,192156,2017,25.1302,2,1,1,1,1,1,2
2220,192157,2017,19.3992,2,1,1,1,1,3,2
2221,192159,2017,24.3832,2,1,1,1,1,2,2
2222,192161,2017,24.3811,2,1,1,1,1,3,2
2223,192162,2017,21.4746,2,1,1,1,5,4,2
2224,192163,2017,30.1551,2,4,5,4,2,1,2
2225,192166,2017,37.6678,1,1,1,1,1,3,2
2226,192169,2017,20.0417,1,1,1,1,1,4,2
2227,192172,2017,22.0417,1,1,1,1,1,4,2
2228,192173,2017,32.0847,2,3,4,3,4,1,2
2229,192178,2017,21.2169,2,1,1,1,1,3,2
2230,192182,2017,22.7338,2,1,1,1,1,3,2
2231,192184,2017,21.6978,1,1,1,1,1,3,2
2232,192185,2017,23.3242,2,1,1,1,1,4,2
2233,192187,2017,27.2812,2,1,1,1,1,3,2
2234,192188,2017,22.9075,2,1,1,1,1,3,2
2235,192189,2017,25.8255,2,5,5,5,1,1,2
2236,192190,2017,21.4198,2,2,1,2,1,1,2
2237,192192,2017,20.0417,2,1,1,1,1,1,2
2238,192193,2017,26.8268,1,1,1,1,1,3,2
2239,192194,2017,21.2169,2,1,1,1,1,3,2
2240,192195,2017,23.4923,2,1,1,1,4,3,2
2241,192196,2017,23.8581,2,1,1,1,1,3,2
2242,192197,2017,35.3992,1,1,1,1,1,3,2
2243,192198,2017,24.4376,2,1,1,1,1,3,2
2244,192199,2017,30.3117,2,1,1,1,1,3,2
2245,192200,2017,22.5143,2,1,1,1,1,1,2
2246,192201,2017,22.6202,2,5,6,5,3,3,2
2247,192203,2017,35.8538,2,1,1,1,1,3,2
2248,192204,2017,20.8264,2,1,1,1,1,1,2
2249,192205,2017,25.7701,2,4,4,4,1,1,2
2250,192207,2017,18.3247,2,2,3,2,1,1,2
2251,192208,2017,17.8955,1,1,1,1,1,4,2
2252,192209,2017,20.7191,2,1,1,1,1,2,2
2253,192210,2017,23.4863,2,1,1,1,1,2,2
2254,192211,2017,20.7581,2,1,1,1,1,3,2
2255,192212,2017,19.7669,2,1,1,1,1,3,2
2256,192213,2017,21.216,2,1,1,1,1,2,2
2257,192214,2017,18.8757,2,1,1,1,1,4,2
2258,192216,2017,29.5184,2,1,1,1,1,4,2
2259,192217,2017,17.7731,2,4,4,4,3,1,2
2260,192218,2017,22.9277,1,1,1,1,1,2,2
2261,192221,2017,22.7338,2,3,3,3,1,1,2
2262,192222,2017,20.0417,2,1,1,1,1,1,2
2263,192223,2017,22.0458,2,1,1,1,1,2,2
2264,192225,2017,21.9945,2,1,1,1,1,1,2
2265,192226,2017,20.4052,2,1,1,1,1,3,2
2266,192227,2017,20.7581,1,1,1,1,1,1,2
2267,192228,2017,27.2812,1,1,1,1,1,1,2
2268,192229,2017,18.8339,1,1,1,1,1,3,2
2269,192231,2017,19.4024,2,1,1,1,1,3,2
2270,192232,2017,22.9075,2,1,1,1,1,1,2
2271,192233,2017,22.8204,2,1,1,1,1,3,2
2272,192234,2017,22.191,2,1,1,1,3,2,2
2273,192235,2017,24.2507,2,1,1,1,1,2,2
2274,192236,2017,19.285,2,1,1,1,1,2,2
2275,192237,2017,18.8339,2,1,1,1,1,3,2
2276,192239,2017,18.4807,2,1,1,1,1,3,2
2277,192242,2017,31.8204,1,1,1,1,1,3,2
2278,192243,2017,21.8525,2,2,2,2,1,4,2
2279,192245,2017,21.9753,1,1,1,1,1,1,2
2280,192246,2017,23.4024,2,1,1,1,1,1,2
2281,192247,2017,29.1938,2,1,1,1,1,4,2
2282,192248,2017,18.9626,1,1,1,1,1,4,2
2283,192249,2017,24.4119,1,1,1,1,1,1,2
2284,192252,2017,24.4376,2,2,1,2,1,3,2
2285,192253,2017,22.3476,1,1,1,1,1,1,2
2286,192254,2017,22.3476,1,1,1,1,1,1,2
2287,192255,2017,19.1488,2,2,1,2,1,1,2
2288,192256,2017,28.9293,2,1,1,1,1,3,2
2289,192257,2017,23.0988,1,1,1,1,1,1,2
2290,192259,2017,24.7484,1,1,1,1,1,4,2
2291,192260,2017,18.6085,1,1,1,1,1,1,2
2292,192261,2017,24.9114,2,2,2,2,1,1,2
2293,192262,2017,22.1866,2,1,1,1,1,1,2
2294,192264,2017,25.8437,2,3,1,3,1,1,2
2295,192265,2017,20.3289,2,2,1,2,3,1,2
2296,192266,2017,25.1142,2,1,1,1,1,3,2
2297,192267,2017,33.3223,2,1,1,1,1,4,2
2298,192269,2017,19.9343,2,1,1,1,2,4,2
2299,192270,2017,18.9615,2,1,1,1,1,1,2
2300,192271,2017,28.7139,2,1,1,1,1,4,2
2301,192272,2017,22.5295,2,1,1,1,6,4,2
2302,192273,2017,25.059,1,1,1,1,1,3,2
2303,192275,2017,19.285,2,5,4,5,6,4,2
2304,192278,2017,21.6728,2,1,1,1,1,1,2
2305,192279,2017,27.2994,1,2,1,2,1,1,2
2306,192280,2017,24.7544,2,1,1,1,1,1,2
2307,192283,2017,22.4012,2,1,1,1,1,3,2
2308,192284,2017,28.6327,2,1,1,1,1,3,2
2309,192285,2017,24.5,2,1,1,1,1,1,2
2310,192287,2017,19.3992,1,1,1,1,1,1,2
2311,192288,2017,28.6327,1,1,1,1,1,1,2
2312,192289,2017,30.3749,2,1,1,1,1,2,2
2313,192291,2017,30.1607,2,2,3,2,1,1,2
2314,192293,2017,22.1315,2,1,1,1,1,1,2
2315,192294,2017,21.6602,1,1,1,1,3,3,2
2316,192295,2017,23.7994,2,1,1,1,1,1,2
2317,192296,2017,23.1015,2,1,1,1,1,1,2
2318,192297,2017,19.7033,2,2,2,2,1,1,2
2319,192300,2017,17.2989,2,1,1,1,1,1,2
2320,192302,2017,17.4714,1,4,1,4,3,1,2
2321,192303,2017,24.2734,2,1,1,1,1,3,2
2322,192304,2017,36.5709,2,1,1,1,1,3,2
2323,192305,2017,22.494,2,1,1,1,4,3,2
2324,192307,2017,27.4316,2,1,1,1,1,3,2
2325,192308,2017,27.7191,1,2,1,2,1,1,2
2326,192309,2017,23.9414,2,1,1,1,1,1,2
2327,192310,2017,25.8962,2,1,1,1,1,1,2
2328,192311,2017,24.9198,2,1,1,1,1,2,2
2329,192312,2017,24.2542,1,3,3,3,1,1,2
2330,192313,2017,22.9584,1,1,1,1,1,3,2
2331,192314,2017,31.1535,1,1,1,1,1,3,2
2332,192315,2017,24.8555,2,2,1,2,1,1,2
2333,192316,2017,19.8931,2,3,1,3,6,1,2
2334,192317,2017,24.1696,2,1,1,1,1,3,2
2335,192318,2017,19.9927,2,1,1,1,1,1,2
2336,192319,2017,28.2339,2,1,1,1,1,3,2
2337,192321,2017,31.0702,1,5,2,5,1,3,2
2338,192322,2017,35.3564,1,1,1,1,1,3,2
2339,192323,2017,25.1788,1,1,1,1,1,3,2
2340,192324,2017,24.1071,2,1,1,1,1,2,2
2341,192325,2017,19.5527,2,1,1,1,1,3,2
2342,192328,2017,37.3824,1,1,1,1,1,3,2
2343,192330,2017,23.7033,2,1,1,1,1,3,2
2344,192332,2017,27.3176,2,1,1,1,1,3,2
2345,192333,2017,20.4863,2,1,1,1,1,3,2
2346,192334,2017,27.8203,2,1,1,1,1,3,2
2347,192335,2017,31.4954,1,1,1,1,3,1,2
2348,192336,2017,27.4956,1,2,1,2,1,4,2
2349,192337,2017,33.9503,1,1,1,1,1,3,2
2350,192338,2017,23.4024,2,4,4,4,1,1,2
2351,192339,2017,24.1071,6,7,7,7,6,3,2
2352,192340,2017,22.7167,2,1,1,1,1,1,2
2353,192342,2017,21.053,1,2,1,2,1,3,2
2354,192343,2017,19.8802,2,1,1,1,1,2,2
2355,192344,2017,27.1702,2,3,2,3,2,4,2
2356,192345,2017,30.2077,1,1,1,1,1,3,2
2357,192346,2017,19.9967,2,2,1,2,1,3,2
2358,192348,2017,35.0,1,1,1,1,1,3,2
2359,192349,2017,20.5889,2,1,1,1,1,1,2
2360,192350,2017,23.7847,2,2,1,2,1,3,2
2361,192351,2017,21.2067,2,1,1,1,1,1,2
2362,192352,2017,19.8931,2,1,1,1,1,1,2
2363,192353,2017,25.7643,2,1,1,1,1,2,2
2364,192355,2017,21.5595,1,1,1,1,1,3,2
2365,192359,2017,33.9503,1,1,1,1,1,3,2
2366,192360,2017,22.5295,1,1,1,1,1,1,2
2367,192362,2017,34.0588,2,1,1,1,1,3,2
2368,192363,2017,28.4907,2,1,1,1,1,1,2
2369,192364,2017,19.285,2,1,1,1,1,3,2
2370,192365,2017,38.0669,1,1,1,1,1,3,2
2371,192366,2017,22.5401,2,2,2,2,1,1,2
2372,192368,2017,23.7033,2,1,1,1,1,1,2
2373,192369,2017,39.5121,1,1,1,1,1,2,2
2374,192371,2017,27.8026,2,1,1,1,1,1,2
2375,192372,2017,19.6143,2,3,2,3,1,1,2
2376,192373,2017,36.965,2,1,1,1,1,3,2
2377,192374,2017,18.8339,1,1,1,1,1,1,2
2378,192375,2017,18.9448,2,4,4,4,1,1,2
2379,192376,2017,16.8231,2,1,1,1,1,1,2
2380,192379,2017,17.68,2,1,1,1,1,3,2
2381,192382,2017,21.7006,2,1,1,1,1,2,2
2382,192383,2017,27.0895,1,1,1,1,1,1,2
2383,192386,2017,25.5995,2,2,2,2,2,1,2
2384,192387,2017,21.5349,1,1,1,1,1,4,2
2385,192388,2017,20.6612,2,1,1,1,1,3,2
2386,192389,2017,27.6036,2,1,1,1,1,1,2
2387,192390,2017,36.6533,1,2,1,2,2,1,2
2388,192391,2017,27.6427,1,1,1,1,1,1,2
2389,192392,2017,19.6011,1,1,1,1,1,1,2
2390,192393,2017,18.4807,1,1,1,1,1,3,2
2391,192394,2017,21.9723,2,1,1,1,3,2,2
2392,192395,2017,20.7232,1,2,1,2,2,1,2
2393,192397,2017,21.5354,2,1,1,1,1,2,2
2394,192400,2017,21.0474,2,1,1,1,1,2,2
2395,192401,2017,16.2407,1,1,1,1,1,3,2
2396,192402,2017,27.2994,1,1,1,1,1,3,2
2397,192403,2017,18.8339,1,1,1,1,1,1,2
2398,192404,2017,19.7033,2,1,1,1,1,3,2
2399,192405,2017,25.6088,2,1,1,1,1,1,2
2400,192406,2017,27.0895,2,2,1,2,1,1,2
2401,192407,2017,26.29,2,1,1,1,1,3,2
2402,192408,2017,19.4922,2,1,1,1,1,2,2
2403,192409,2017,21.053,1,1,1,1,1,2,2
2404,192410,2017,29.6888,2,3,2,3,1,1,2
2405,192411,2017,27.2659,2,1,1,1,2,1,2
2406,192412,2017,20.1868,2,1,1,1,1,1,2
2407,192413,2017,19.7576,1,1,1,1,1,1,2
2408,192414,2017,23.6996,2,2,1,2,1,1,2
2409,192416,2017,19.3514,1,1,1,1,1,1,2
2410,192418,2017,20.0417,2,2,1,2,1,1,2
2411,192419,2017,25.92,2,1,1,1,1,1,2
2412,192420,2017,20.0417,2,1,1,1,1,4,2
2413,192421,2017,24.6529,2,1,1,1,1,1,2
2414,192422,2017,19.7576,2,3,2,3,1,1,2
2415,192423,2017,26.511,2,1,1,1,1,1,2
2416,192425,2017,21.2809,1,1,1,1,1,1,2
2417,192426,2017,27.886,2,3,1,3,1,2,2
2418,192431,2017,23.6996,2,2,1,2,1,1,2
2419,192433,2017,30.4949,2,1,1,1,1,2,2
2420,192434,2017,37.2238,1,2,1,2,1,1,2
2421,192435,2017,18.8339,1,1,1,1,1,2,2
2422,192436,2017,27.9988,1,1,1,1,1,1,2
2423,192437,2017,19.7033,2,2,1,2,1,4,2
2424,192440,2017,23.7456,2,3,4,3,1,1,2
2425,192441,2017,31.8287,1,3,1,3,1,1,2
2426,192443,2017,20.0918,1,1,1,1,1,2,2
2427,192444,2017,18.519,2,2,1,2,1,1,2
2428,192445,2017,22.2171,1,1,1,1,1,2,2
2429,192446,2017,19.668,1,1,1,1,1,1,2
2430,192447,2017,22.3476,2,1,1,1,1,3,2
2431,192448,2017,44.7994,1,1,1,1,1,1,2
2432,192449,2017,19.7669,2,2,1,2,1,1,2
2433,192452,2017,20.8936,2,3,1,3,1,3,2
2434,192453,2017,24.5,2,1,1,1,1,1,2
2435,192454,2017,20.995,1,1,1,1,1,1,2
2436,192455,2017,26.5671,2,1,1,1,1,3,2
2437,192456,2017,20.6633,2,2,1,2,1,1,2
2438,192457,2017,18.9012,2,1,1,1,1,1,2
2439,192458,2017,35.1828,1,1,1,1,2,1,2
2440,192461,2017,22.4903,2,1,1,1,1,1,2
2441,192462,2017,29.5344,2,1,1,1,3,4,2
2442,192463,2017,25.059,2,1,1,1,1,1,2
2443,192466,2017,24.5201,2,2,2,2,1,1,2
2444,192467,2017,22.4012,2,1,1,1,1,1,2
