,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use,cyber_bullied
7578,182802,2015,22.0167,2,4,1.0,1.0,2,1,1,62.14,2,2
7579,182803,2015,21.326,2,7,2.0,2.0,2,1,1,58.06,2,2
7580,182804,2015,22.6338,2,0,1.0,4.0,3,3,1,55.79,2,2
7581,182805,2015,22.082,2,6,0.5,0.5,1,1,1,54.43,2,2
7582,182806,2015,18.9626,1,6,0.0,5.0,2,1,1,53.52,1,1
7583,182809,2015,21.92,2,7,3.0,5.0,2,2,1,67.13,2,2
7584,182810,2015,20.783,2,0,0.0,5.0,1,3,1,44.91,2,2
7585,182811,2015,19.9927,1,0,0.0,5.0,2,4,1,54.43,1,2
7586,182812,2015,20.77,2,5,1.0,2.0,1,3,1,49.9,2,2
7587,182813,2015,21.9022,2,2,0.5,3.0,3,3,1,52.62,1,2
7588,182814,2015,18.4024,1,5,0.5,4.0,2,3,1,45.36,2,2
7589,182815,2015,21.2169,1,7,2.0,0.0,1,1,1,63.5,2,2
7590,182816,2015,32.3927,2,2,0.5,3.0,2,1,1,74.84,2,2
7591,182817,2015,20.4863,1,3,5.0,2.0,1,1,1,54.43,1,1
7592,182819,2015,28.2222,1,1,1.0,1.0,4,1,1,63.5,1,1
7593,182820,2015,18.4024,1,5,3.0,5.0,3,3,1,45.36,1,1
7594,182821,2015,18.5849,1,7,3.0,3.0,1,4,1,45.81,1,1
7595,182822,2015,17.5567,2,0,3.0,5.0,3,1,1,42.18,2,1
7596,182823,2015,21.3361,2,4,5.0,0.0,2,4,1,51.26,2,2
7597,182825,2015,22.5778,1,0,3.0,0.0,4,3,1,50.8,1,2
7598,182826,2015,22.4512,1,4,0.5,3.0,2,3,1,55.34,2,2
7599,182827,2015,21.7107,1,4,2.0,1.0,2,3,1,52.16,2,2
7600,182828,2015,23.2216,1,5,5.0,2.0,2,3,1,55.79,2,2
7601,182829,2015,23.0988,2,5,2.0,0.0,2,1,1,74.84,2,2
7602,182830,2015,26.9772,1,3,2.0,4.0,1,2,1,80.74,2,2
7603,182831,2015,22.1778,2,0,2.0,0.0,1,1,1,49.9,2,2
7604,182832,2015,19.3556,1,7,0.5,0.0,2,3,1,43.55,2,1
7605,182833,2015,23.0922,2,3,0.0,2.0,2,3,1,49.9,2,1
7606,182834,2015,29.7336,1,5,0.5,3.0,2,3,1,83.92,1,2
7607,182835,2015,29.6356,2,1,0.5,0.5,2,3,1,66.68,2,2
7608,182836,2015,22.6556,1,4,1.0,1.0,1,1,1,54.43,1,2
7609,182837,2015,22.654,2,6,0.5,5.0,2,3,1,47.63,2,2
7610,182838,2015,45.2716,1,0,5.0,5.0,2,4,1,111.59,1,2
7611,182839,2015,17.8927,2,7,3.0,4.0,1,1,1,51.71,2,2
7612,182840,2015,30.0077,1,2,0.5,3.0,1,1,1,89.81,1,1
7613,182841,2015,19.3045,2,3,3.0,0.5,1,1,1,55.79,2,2
7614,182843,2015,22.7338,2,7,0.5,2.0,1,1,1,68.04,1,2
7615,182844,2015,22.1484,1,7,0.5,0.5,1,1,1,56.7,2,1
7616,182845,2015,20.1438,2,5,0.0,2.0,2,4,1,53.52,2,2
7617,182846,2015,19.6337,1,7,4.0,5.0,2,3,1,47.17,1,1
7618,182847,2015,21.1903,1,3,0.0,4.0,2,1,1,61.24,1,2
7619,182848,2015,22.3644,2,7,0.0,0.0,2,1,1,59.42,2,2
7620,182850,2015,18.5143,1,2,2.0,1.0,3,3,1,56.7,2,2
7621,182851,2015,18.0963,2,4,0.0,0.5,2,1,1,48.08,2,2
7622,182853,2015,23.0352,1,5,2.0,5.0,2,1,1,58.97,2,2
7623,182854,2015,23.9219,1,7,3.0,5.0,2,3,1,61.24,1,1
7624,182855,2015,20.6612,2,6,3.0,4.0,1,1,1,56.25,2,2
7625,182856,2015,20.4863,1,5,2.0,0.0,2,4,1,54.43,1,2
7626,182858,2015,23.3386,1,7,3.0,0.0,7,1,1,69.85,1,2
7627,182860,2015,29.0762,1,2,0.0,5.0,2,3,1,71.67,1,2
7628,182861,2015,18.9448,2,1,1.0,3.0,1,1,1,56.7,2,2
7629,182862,2015,34.9629,2,1,1.0,4.0,1,3,1,86.18,2,2
7630,182863,2015,19.12,2,0,1.0,4.0,1,1,1,50.8,1,2
7631,182865,2015,18.4807,1,2,5.0,2.0,2,3,1,52.16,2,2
7632,182866,2015,22.4986,2,0,3.0,3.0,4,3,1,63.5,2,2
7633,182867,2015,21.3407,2,2,0.0,3.0,1,4,1,56.7,2,2
7634,182868,2015,20.2457,2,2,0.0,0.5,1,1,1,58.51,2,2
7635,182869,2015,20.8754,2,7,4.0,5.0,2,1,1,60.33,2,2
7636,182870,2015,21.9727,2,0,4.0,5.0,1,3,1,56.25,2,2
7637,182871,2015,23.0255,2,6,4.0,0.0,3,1,1,77.11,2,2
7638,182872,2015,22.195,1,3,2.0,0.0,3,4,1,58.97,1,2
7639,182873,2015,18.9626,2,3,0.5,4.0,2,1,1,53.52,2,2
7640,182874,2015,23.6004,2,0,3.0,5.0,4,1,1,56.7,2,2
7641,182876,2015,17.3633,2,3,2.0,4.0,2,1,1,44.45,2,1
7642,182877,2015,21.2617,2,4,0.5,0.5,1,1,1,54.43,2,2
7643,182878,2015,22.4986,2,6,1.0,2.0,1,4,1,63.5,2,2
7644,182879,2015,26.8096,2,3,1.0,0.5,2,1,1,64.41,2,2
7645,182880,2015,24.2507,2,7,0.5,2.0,1,1,1,72.58,2,2
7646,182881,2015,15.7063,1,3,0.5,5.0,2,1,1,41.73,2,1
7647,182882,2015,21.1903,2,7,0.5,2.0,1,1,1,61.24,2,2
7648,182883,2015,31.6092,2,2,2.0,2.0,2,1,1,73.03,2,2
7649,182884,2015,22.2171,2,6,4.0,5.0,2,1,1,68.04,1,1
7650,182886,2015,22.3242,2,0,2.0,5.0,1,1,1,57.15,2,2
7651,182887,2015,19.7669,1,0,2.0,5.0,3,1,1,55.79,2,1
7652,182888,2015,24.1071,1,5,0.0,1.0,1,1,1,68.04,2,2
7653,182889,2015,21.3407,2,0,2.0,4.0,1,4,1,56.7,2,2
7654,182892,2015,26.4866,2,4,0.5,2.0,1,1,1,83.92,2,2
7655,182893,2015,21.7618,1,5,0.5,5.0,2,1,1,68.95,2,2
7656,182894,2015,21.9723,1,5,0.5,3.0,2,1,1,63.5,1,2
7657,182895,2015,18.4024,1,5,0.0,0.5,1,1,1,45.36,1,2
7658,182896,2015,21.9723,1,5,0.0,4.0,1,1,1,63.5,1,2
7659,182897,2015,21.6832,2,5,2.0,3.0,1,1,1,57.61,2,2
7660,182898,2015,24.9844,2,6,0.5,0.5,1,1,1,63.96,2,2
7661,182899,2015,18.7716,2,4,0.0,3.0,2,4,1,46.27,2,2
7662,182900,2015,29.4913,2,5,2.0,5.0,2,1,1,80.29,2,2
7663,182902,2015,22.1484,2,7,0.0,0.0,3,1,1,56.7,2,2
7664,182903,2015,26.7539,2,5,2.0,0.5,2,2,1,68.49,2,2
7665,182904,2015,26.0044,2,2,0.5,3.0,2,4,1,58.51,2,2
7666,182906,2015,25.1788,2,4,3.0,0.5,1,1,1,77.11,2,2
7667,182907,2015,23.0352,2,1,0.5,4.0,3,1,1,58.97,2,2
7668,182908,2015,45.6367,2,0,0.5,0.0,2,1,1,112.49,2,2
7669,182909,2015,24.1579,2,7,3.0,0.0,2,1,1,65.77,2,2
7670,182910,2015,20.1616,1,7,3.0,0.0,2,4,1,54.89,1,2
7671,182911,2015,22.1484,2,3,0.0,0.0,1,4,1,56.7,2,2
7672,182912,2015,21.5743,1,7,3.0,0.0,1,3,1,45.36,2,1
7673,182913,2015,18.494,2,2,3.0,5.0,2,3,1,50.35,2,2
7674,182914,2015,24.8047,2,7,0.5,0.0,2,4,1,63.5,2,2
7675,182915,2015,27.6036,1,5,3.0,4.0,3,3,1,68.04,1,1
7676,182916,2015,31.8945,1,3,5.0,4.0,1,4,1,81.65,2,1
7677,182918,2015,22.7338,1,3,1.0,2.0,2,2,1,68.04,2,2
7678,182920,2015,18.25,1,2,0.0,0.0,1,1,1,46.72,2,2
7679,182922,2015,23.2188,2,0,0.0,3.0,1,4,1,61.69,2,2
7680,182923,2015,19.9298,2,7,5.0,5.0,1,2,1,56.25,2,2
7681,182924,2015,27.2812,2,7,0.5,5.0,1,1,1,81.65,2,2
7682,182926,2015,23.8237,1,1,2.0,0.0,1,1,1,64.86,1,1
7683,182927,2015,21.6602,1,0,2.0,2.0,3,1,1,58.97,1,2
7684,182928,2015,20.77,1,1,0.0,5.0,2,3,1,49.9,1,2
7685,182929,2015,24.6582,2,5,0.0,0.5,2,1,1,60.78,2,2
7686,182930,2015,21.7128,1,7,3.0,1.0,7,1,1,53.52,1,1
7687,182932,2015,27.2852,2,7,5.0,0.0,2,3,1,69.85,2,2
7688,182933,2015,20.8936,1,7,2.0,5.0,2,1,1,58.97,2,1
7689,182934,2015,24.3269,1,7,1.0,1.0,5,2,1,66.23,2,2
7690,182935,2015,21.598,1,5,0.5,5.0,1,1,1,49.9,1,2
7691,182936,2015,18.693,2,0,2.0,0.0,1,2,1,44.91,2,2
7692,182937,2015,18.4258,1,7,2.0,0.0,7,2,1,47.17,1,2
7693,182938,2015,30.7313,1,7,5.0,5.0,7,4,1,81.65,2,2
7694,182940,2015,28.3516,1,4,0.5,0.5,2,3,1,72.58,1,2
7695,182941,2015,27.3757,1,5,0.0,0.0,1,3,1,65.77,2,2
7696,182942,2015,19.7033,1,7,5.0,5.0,2,2,1,58.97,1,2
7697,182943,2015,18.4258,2,7,5.0,0.5,3,2,1,47.17,2,2
7698,182944,2015,24.1579,1,0,2.0,5.0,1,1,1,65.77,2,2
7699,182945,2015,20.3169,2,2,5.0,0.0,3,2,1,53.98,2,2
7700,182946,2015,23.9239,2,1,0.0,5.0,1,4,1,58.97,2,2
7701,182947,2015,19.9927,2,5,0.0,5.0,2,1,1,54.43,2,2
7702,182948,2015,17.9989,1,3,3.0,5.0,7,3,1,50.8,2,2
7703,182949,2015,22.6556,2,2,0.0,0.0,7,2,1,54.43,2,2
7704,182950,2015,19.1232,2,7,4.0,2.0,1,4,1,38.56,2,2
7705,182951,2015,24.1071,2,7,1.0,3.0,1,1,1,68.04,2,2
7706,182952,2015,17.9355,2,1,0.0,5.0,1,4,1,43.09,2,2
